oracle, Pattern, NLP, TM, MAT, MAT_TM, MAT_NLP,Comments
0,0,0,0,0,0,0,// Store the recent files
0,0,0,0,0,0,0,// Assume no recent files
0,0,0,0,0,0,0,// Update the menu items
0,0,0,0,0,0,0,// Nulls cannot be written using PrettyPrintWriter - they cause an NPE // $NON-NLS-1$
0,0,0,0,0,0,0,// Get the menu item
0,0,0,0,0,0,0,// N.B. JVMs other than Sun may return different instances each time // so we cache the value here (and avoid having to fetch it every time)
0,0,0,0,0,0,0,// href="#"
0,0,0,0,0,0,0,//+ JMX attributes - do not change // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ //- JMX
0,0,0,0,0,0,0,// We only check the length of the result. Comparing the // actual result (out.toByteArray==original) will usually // fail, because the order of the properties within each // test element may change. Comparing the lengths should be // enough to detect most problem cases...
0,0,0,0,0,0,0,// At least one recent file menu item is visible
0,0,0,0,0,0,0,// write a OK reponse to browser, to engage SSL exchange // $NON-NLS-1$
0,0,0,0,0,0,0,// We use the page encoding where the form resides, as the // default encoding for the form
0,0,0,0,0,0,0,//+ action names // $NON-NLS-1$
0,0,0,0,0,0,0,// Set up list of potential targets and // enable listener
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see org.apache.jmeter.gui.action.AbstractAction#getActionNames()     */"
0,0,0,0,0,0,0,// .equals caused // NPE
0,0,0,0,0,0,0,"/* (non-Javadoc)     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)     */"
0,0,1,0,0,0,0,// Limit the length of the menu text if needed
0,0,0,0,0,0,0,// If we are merging in another test plan, we know the test plan is dirty now
0,0,0,0,0,0,0,// Only check if we have not found any differences so far
0,0,0,0,0,0,0,// a well-bahaved browser is supposed to send 'Connection: close' // with the last request to an HTTP server. Instead, most browsers // leave it to the server to close the connection after their // timeout period. Leave it to the JMeter user to decide.
0,0,0,0,0,0,0,// Do search on Enter
0,0,0,0,0,0,0,// do search
0,0,0,0,0,0,0,// Process Apache HttpClient parameters file // $NON-NLS-1$
0,0,0,0,0,0,0,// Embedded URLs must match this RE (if provided) // $NON-NLS-1$
0,0,0,0,0,0,0,// Check if the user has loaded any file
0,0,0,0,0,0,0,// Mark Walsh 2002-08-03, modified to also parse a parameter name value // string, where string contains only the parameter name and no equal sign.
0,0,0,0,0,0,0,// Check if the header manager had a content type header // This allows the user to specify his own content-type for a PUT request
0,0,0,0,0,0,0,// Check if the user wants to drop any changes
0,0,0,0,0,0,0,// If the Multipart is repeatable, we can send it first to // our own stream, without the actual file content, so we can return it
0,0,0,0,0,0,0,// headerManager was set, so let's set the connection // to use it.
0,0,0,0,0,0,0,// Check if the user wants to revert
0,0,0,0,0,0,0,// Close the current project
0,0,0,0,0,0,0,// the document should only have one service node // if it doesn't it may not work!
0,0,0,0,0,0,0,// new WSDLHelper("http://localhost/WSTest/WSTest.asmx?WSDL"); // new WSDLHelper("http://localhost/AxisWSDL.xml"); //new WSDLHelper("http://localhost:8080/WSMyUpper.wsdl"); //new WSDLHelper("http://localhost:8080/test.wsdl");
0,0,0,0,0,0,0,// There's little point saving the manager between invocations // as we need to reset most of the beans anyway
0,0,0,0,0,0,0,// Reload the project
0,0,0,0,0,0,0,// / Only do the calculation if // it is needed
0,0,0,0,0,0,0,//++ Do not change these strings; they are used in JMX files to record the button settings // $NON-NLS-1$
0,0,0,0,0,0,0,// e.g. windows xp => windows
0,0,0,0,0,0,0,// Timeouts not active // How much left
0,0,0,0,0,0,0,// needs to be accessible from test code // Only contains LDAPArgument entries
0,0,0,0,0,0,0,// $NON-NLS-1$ jmeter.properties
0,0,0,0,0,0,0,// Minimal dimensions for dialog box
0,0,0,0,0,0,0,// Bottom buttons bar
0,0,0,0,0,0,0,// center position and 50% of screen size
0,0,0,0,0,0,0,// Created by XStream reading templates.xml
0,0,0,0,0,0,0,"/*         * N.B. Must use LinkedHashMap for field type         * XStream creates a plain HashMap if one uses Map as the field type.         */"
0,0,0,0,0,0,0,// templates i
0,0,0,0,0,0,0,"/*     * ------------------------------------------------------------------------     * Fields     * ------------------------------------------------------------------------     */"
0,0,0,0,0,0,0,// field TemplateManager#templates  // $NON-NLS-1$
0,0,0,0,0,0,0,// field Template#name  // $NON-NLS-1$
0,0,0,0,0,0,0,// for relative links
0,0,0,0,0,0,0,//      super(new JMeterTreeNode(new WorkBench(), null)); //      TestElement tp = new TestPlan(); //      initTree(tp, new WorkBench());
0,0,0,0,0,0,0,// The node can be added in non GUI mode at startup
0,0,0,0,0,0,0,// Remove the workbench and testplan nodes
0,0,0,0,0,0,0,// Insert the test plan node
0,0,0,0,0,0,0,// Init the tree // Assumes this is only called from GUI mode
0,0,0,0,0,0,0,// Let others know that the tree content has changed. // This should not be necessary, but without it, nodes are not shown when the user // uses the Close menu item
0,0,0,0,0,0,0,// The default is false, so we can remove the property to simplify JMX files // This also allows HTTPDefaults to work for this checkbox
0,0,0,0,0,0,0,// hold the nodes that should be removed on drop
0,0,0,0,0,0,0,// only allow a drag&drop inside the current jvm
0,0,0,0,0,0,0,// if child and a parent are selected : only keep the parent
0,0,0,0,0,0,0,//++ For TestBean implementations only // passed to file or script
0,0,0,0,0,0,0,// sort the selected tree path by row
0,0,0,0,0,0,0,// remove unneeded nodes
0,0,0,0,0,0,0,// errorLogging and successOnlyLogging are mutually exclusive // $NON-NLS-1$
0,0,0,0,0,0,0,// the tree accepts a jmx file 
0,0,0,0,0,0,0,// A TestBean is a Java Bean. Just define some properties and they will // automagically show up in the GUI. // A String property:
0,0,0,0,0,0,0,// Only try to format if there is a // number
0,0,0,0,0,0,0,// the copy is disabled
0,0,0,0,0,0,0,// Requires Java 7 // $NON-NLS-1$
0,0,0,0,0,0,0,//$NON_NLS-1$ // don't match the empty category
0,0,0,0,0,0,0,// Do not allow a drop on the drag source selections.
0,0,0,0,0,0,0,// TestPlan and WorkBench are the only children of the root
0,0,0,0,0,0,0,// re-use node association logic
0,0,0,0,0,0,0,// deal with the jmx files
0,0,0,0,0,0,0,// Get drop location and mode
0,0,0,0,0,0,0,// drop mode == DropMode.ON
0,0,0,0,0,0,0,// expand the destination node
0,0,0,0,0,0,0,// Request validation // $NON-NLS-1$
0,0,0,0,0,0,0,// If icon has not been defined, then use GUI_CLASS property
0,0,0,0,0,0,0,//+ JMX file attributes // $NON-NLS-1$
0,0,0,0,0,0,0,// this is not the result of a redirect // so break the chain
0,0,0,0,0,0,0,// may be null during startup
0,0,0,0,0,0,0,// Override in order to provide type safety
0,0,0,0,0,0,0,//+JMX file attribute names - do not change any values! // $NON-NLS-1$
0,0,0,0,0,0,0,// Just in case
0,0,0,0,0,0,0,"/*         * c.gridx = 1; c.gridy = 2; g.setConstraints(close, c);         * panel.add(close);         */"
0,0,0,0,0,0,0,// for use by test code only
0,0,0,0,0,0,0,// // Instance Variables //
0,0,0,0,0,0,0,// // Constructors //
0,0,0,0,0,0,0,// // Implementing the TreeCellEditor Interface //
0,0,0,0,0,0,0,// // Implementing the CellEditor Interface //
0,0,0,0,0,0,0,// // Protected EditorDelegate class //
0,0,0,0,0,0,0,// Datefields are not thread-safe // $NON-NLS-1$
0,0,0,0,0,0,0,// HELP MENU //$NON-NLS-1$
0,0,0,0,0,0,0,// OPTIONS MENU //$NON-NLS-1$ //$NON-NLS-1$
0,0,0,0,0,0,0,// Dummy constructor to allo JUnit tests to work
0,0,0,0,0,0,0,// Do nothing; the current time will be returned
0,0,0,0,0,0,0,"/*     * Convert position in buffer to Calendar type Assumes that pos >=0 (which     * is true for getCaretPosition())     */"
0,0,0,0,0,0,0,// if beyond the end // then set to the end
0,0,0,0,0,0,0,// Restore position
0,0,0,0,0,0,0,// List for recent files menu items
0,0,0,0,0,0,0,// Lists for remote engines menu items
0,0,0,0,0,0,0,// Called by MainFrame#setEditMenu() which is called by EditCommand#doAction and GuiPackage#localeChanged
0,0,0,0,0,0,0,// show the classname to the user
0,0,0,0,0,0,0,// This is used by the ChangeLanguage class to define the Locale
0,0,0,0,0,0,0,// Also used by org.apache.jmeter.resources.PackageTest
0,0,0,0,0,0,0,//Overrides superclass method
0,0,0,0,0,0,0,// From the Java Look and Feel Guidelines: If all items in a menu // are disabled, then disable the menu. Makes sense.
0,0,0,0,0,0,0,// Listener on model changes to maintain correct focusability
0,0,0,0,0,0,0,// Add the recent files, which will also add a separator that is // visible when needed
0,0,0,0,0,0,0,// override action behaviour
0,0,0,0,0,0,0,// This is also used by LookAndFeelCommand
0,0,0,0,0,0,0,// For testing only at present
0,0,0,0,0,0,0,// Mostly delegates to model
0,0,0,0,0,0,0,//Set default single model
0,0,0,0,0,0,0,// Next two methods implement new API by delegation to model
0,0,0,0,0,0,0,// Restore state display
0,0,0,0,0,0,0,//Listen for enable changes
0,0,0,0,0,0,0,//Convenience cast
0,0,0,0,0,0,0,// Assume that the UI has not changed since the checkbos was created
0,0,0,0,0,0,0,// Iterate state
0,0,0,0,0,0,0,// Overrides of superclass methods
0,0,0,0,0,0,0,// Fire ActionEvent
0,0,0,0,0,0,0,// force the events to fire
0,0,0,0,0,0,0,// Send ItemEvent
0,0,0,0,0,0,0,//Set internal state
0,0,0,0,0,0,0,// Send ChangeEvent
0,0,0,0,0,0,0,// Nimbus works - after a fashion - with this
0,0,0,0,0,0,0,//            drawCross(g, x, y);
0,0,0,0,0,0,0,"/*     * Create a set of default parameters from the ones initially created.     * This allows the defaults to be overridden if necessary from the properties file.     */"
0,0,0,0,0,0,0,"/*     *  Predefined strings for makeMenu().     *  These are used as menu categories in the menuMap Hashmap,     *  and also for resource lookup in messages.properties    */"
0,0,0,0,0,0,0,// Needed for all but Nimbus // Nimbus works - after a fashion - with this // Nimbus works - after a fashion - with this // reset
0,0,0,0,0,0,0,// paintIcon
0,0,0,0,0,0,0,// For use by test code only
0,0,0,0,0,0,0,// if type is unknown
0,0,0,0,0,0,0,// $NON-NLS-1$ // $NON-NLS-1$ // Don't try to instantiate these
0,0,0,0,0,0,0,// No point instantiating class
0,0,0,0,0,0,0,// Allow headless testing
0,0,0,0,0,0,0,// Don't add it again
0,0,0,0,0,0,0,// Empty box //$NON-NLS-1$
0,0,0,0,0,0,0,// Can't add a Workbench anywhere
0,0,0,0,0,0,0,// Force TestFragment to only be pastable under a Test Plan
0,0,0,0,0,0,0,// allow everything else
0,0,0,0,0,0,0,// AbstractThreadGroup is only allowed under a TestPlan
0,0,0,0,0,0,0,// Includes thread group; anything goes
0,0,0,0,0,0,0,// Samplers and Controllers need not apply ...
0,0,0,0,0,0,0,// All other
0,0,0,0,0,0,0,// Is any node an instance of one of the classes?
0,0,0,0,0,0,0,// Is any node an instance of one of the classes, but not an exception?
0,0,0,0,0,0,0,// Methods used for Test cases
0,0,0,0,0,0,0,// Close action dialog box when tapping Escape key
0,0,0,0,0,0,0,// otherwise proxy String fields may be null
0,0,0,0,0,0,0,// Prepare dialog box
0,0,0,0,0,0,0,// determine location on screen
0,0,0,0,0,0,0,// must be CLOSE or SAVE_CLOSE COMMANDS
0,0,0,0,0,0,0,// text backup
0,0,0,0,0,0,0,// double click
0,0,0,0,0,0,0,// view only
0,0,0,0,0,0,0,// double (pressed) click
0,0,0,0,0,0,0,// in main table (evt mousePressed because cell is editable) 
0,0,0,0,0,0,0,// add the button to the button group
0,0,0,0,0,0,0,// add the button
0,0,0,0,0,0,0,// implicit return empty toolbar if icons == null
0,0,0,0,0,0,0,// Get the standard toolbar properties
0,0,0,0,0,0,0,// already reported by IconToolbarBean
0,0,0,0,0,0,0,// in seconds
0,0,0,0,0,0,0,//this.setPreferredSize(new Dimension(400,150));
0,0,0,0,0,0,0,// i.e. bypass the Functors
0,0,0,0,0,0,0,// Mainly needed for unit test Serialisable tests
0,0,1,0,0,0,0,"/*     * Ensure that a report is not skipped if we are slightly late in checking     * the time.     */"
0,0,0,0,0,0,0,"/*     * This map allows summarisers with the same name to contribute to the same totals.     */"
0,0,0,0,0,0,0,//@GuardedBy("accumulators") - needed to ensure consistency between this and instanceCount
0,0,0,0,0,0,0,//@GuardedBy("accumulators") // number of active tests
0,0,0,0,0,0,0,//@GuardedBy("myTotals")
0,0,0,0,0,0,0,// Name of the accumulator. Set up by testStarted().
0,0,0,0,0,0,0,"/*     * Contains the items needed to collect stats for a summariser     *     */"
0,0,0,0,0,0,0,// copy the data to minimise the synch time
0,0,0,0,0,0,0,// stop double-reporting
0,0,0,0,0,0,0,// Only if we have updated them
0,0,0,0,0,0,0,// $NON-NLS-1$ // for intermediate use // output line buffer
0,0,0,0,0,0,0,// Rate is effectively infinite
0,0,0,0,0,0,0,// Avalon only
0,0,0,0,0,0,0,// rounded seconds // No point displaying decimals (less than 1% error) // decimal would be zero
0,0,0,0,0,0,0,// fractional seconds // This will round
0,0,0,0,0,0,0,// We're not done yet
0,0,0,0,0,0,0,// boolean autoScale = true;
0,0,0,0,0,0,0,// setup drawing area
0,0,0,0,0,0,0,// draw grid
0,0,0,0,0,0,0,// draw axis
0,0,0,0,0,0,0,// draw data lines
0,0,0,0,0,0,0,// e.g. in non-GUI mode
0,0,1,0,0,0,0,// This string is used to identify local test runs, so must not be a valid host name // $NON-NLS-1$
0,0,0,0,0,0,0,// Static variables
0,0,0,0,0,0,0,// Lock used to guard static mutable variables
0,0,0,0,0,0,0,//@GuardedBy("LOCK")
0,0,0,0,0,0,0,// Instance variables (guarded by volatile)
0,0,0,0,0,0,0,// Unfortunately AbstractTestElement does not call super.clone()
0,0,0,0,0,0,0,// successOnly and errorOnly cannot both be set
0,0,0,0,0,0,0,// No need for the hook now
0,0,0,0,0,0,0,// Only add the hook once
0,0,0,0,0,0,0,// No point reading the file if there's no visualiser
0,0,0,0,0,0,0,// probably Avalon format
0,0,0,0,0,0,0,// Only for use by CSVSaveService
0,0,0,0,0,0,0,// We are processing XML // Assume XStream
0,0,0,0,0,0,0,// Ensure that the sample save config is not shared between copied nodes // N.B. clone only seems to be used for client-server tests
0,0,0,0,0,0,0,// Find the name of the directory containing the file // and create it - if there is one
0,0,0,0,1,1,1,// TODO Charset ? // Get the first line, and see if it is XML
0,0,0,0,0,0,0,// Can't do it as a static initialisation, because SaveService // is being constructed when this is called
0,0,0,0,0,0,0,// Added in version 1.1 // $NON-NLS-1$
0,0,0,0,0,0,0,// returns false if directory already exists, so need to check again
0,0,0,0,0,0,0,// else if might have been created by another process so not a problem
0,0,0,0,0,0,0,// returns false if the file did not contain the terminator
0,0,0,0,0,0,0,// found the string
0,0,0,0,0,0,0,// reads to end of line OR end of file
0,0,0,0,0,0,0,// !saveAsXml
0,0,0,0,0,0,0,// Truncate the file
0,0,0,0,0,0,0,// should throw exception back to caller
0,0,0,0,0,0,0,// Used by: MonitorHealthVisualizer.add(SampleResult res)
0,0,0,0,0,0,0,//+ JMX property names; do not change
0,0,0,0,0,0,0,//- JMX property names
0,0,0,0,0,0,0,//NOTUSED private static final String DATABASE = "db"; // $NON_NLS-1$
0,0,0,0,0,0,0,// Associate sample with file name
0,0,0,0,0,0,0,// Mutable int to keep track of sample count
0,0,0,0,0,0,0,// Should we save the sample?
0,0,0,0,0,0,0,// finish processing samples
0,0,0,0,0,0,0,// Needed to avoid Class cast error in Clear.java
0,0,0,0,0,0,0,// client log file
0,0,1,1,0,1,1,// Not currently needed by any Remoteable classes // Anyway, would probably be too expensive in terms of network traffic //  // void testIterationStart(LoopIterationEvent event);
0,0,0,0,0,0,0,// ensure output is flushed
0,0,0,0,0,0,0,// server log file
0,0,0,0,1,1,1,"/** * Holds details of which sample attributes to save. * * The pop-up dialogue for this is created by the class SavePropertyDialog, which assumes: * For each field XXX * - methods have the signature ""boolean saveXXX()"" * - a corresponding ""void setXXX(boolean)"" method * - messages.properties contains the key save_XXX * * */"
0,0,0,0,0,0,0,//add(makeTitlePanel(), BorderLayout.NORTH);
0,0,0,0,0,0,0,// Initialise values from properties
0,0,0,0,0,0,0,// Save bytes read // $NON_NLS-1$
0,0,0,0,0,0,0,// Save URL // $NON_NLS-1$
0,0,0,0,0,0,0,// Save fileName for ResultSaver // $NON_NLS-1$
0,0,0,0,0,0,0,// Save hostname for ResultSaver // $NON_NLS-1$
0,0,0,0,0,0,0,// Don't save this, as it is derived from the time format
0,0,0,0,0,0,0,// Prepare for a pretty date
0,0,0,0,0,0,0,// Defaults from properties:
0,0,0,0,0,0,0,// reversed compare allows for null
0,0,0,0,0,0,0,// Don't save this, as not settable via GUI
0,0,0,0,0,0,0,// $NON_NLS-1$ // N.B. Remember to update the equals and hashCode methods when adding new variables.
0,0,0,0,0,0,0,// Give access to initial configuration
0,0,0,0,0,0,0,// We know we are comparing to another SampleSaveConfiguration
0,0,0,0,0,0,0,///////////////////// Start of standard save/set access methods /////////////////////
0,0,0,0,0,0,0,// as per 2.0 branch
0,0,0,0,0,0,0,// maintain relationship
0,0,0,0,0,0,0,// Defaults to empty;
0,0,0,0,0,0,0,// Used by old Save service
0,0,0,0,0,0,0,// Static fields are set by the server when the class is constructed
0,0,0,0,0,0,0,// Locate the statistical sample colector
0,0,0,0,0,0,0,// store the new statistical result collector
0,0,0,0,0,0,0,// add a new wrapper samplevent
0,0,0,0,0,0,0,// No need to log normally, as we set the status // $NON-NLS-1$
0,0,0,0,0,0,0,// Checking for and creating initial timestamp to check against
0,0,0,0,0,0,0,// The values. Entries may be null, but there will be the correct number.
0,0,0,0,0,0,0,// The hostname cannot change during a run, so safe to cache it just once
0,0,0,0,0,0,0,"/*     * Only for Unit tests     */"
0,0,0,0,0,0,0,// Needs to be accessible from Test code
0,0,0,0,0,0,0,/* The default used by {@link #setResponseData(String, String)} */
0,0,0,0,0,0,0,/* empty arrays which can be returned instead of null */
0,0,0,0,0,0,0,// Never return null
0,0,0,0,0,0,0,// e.g. text/html; charset=utf-8
0,0,0,1,1,1,1,// TODO timeStamp == 0 means either not yet initialised or no stamp available (e.g. when loading a results file)
0,0,0,0,0,0,0,// Allow for non-sample time
0,0,0,0,0,0,0,// Don't return null if not set
0,0,0,0,0,0,0,//@GuardedBy("this"")
0,0,0,0,0,0,0,// (is this really the character set?) e.g. // ISO-8895-1, UTF-8
0,0,0,0,0,0,0,// Allows override of sample size in case sampler does not want to store all the data
0,0,0,0,0,0,0,// Allow read-only access from test code
0,0,0,0,0,0,0,// How long between checks of nanotime; default 5000ms; set to <=0 to disable the thread
0,0,0,0,0,0,0,// $NON-NLS-1$;
0,0,0,0,0,0,0,// Make sure we start with a reasonable value
0,0,0,0,0,0,0,// Allow test code to change the default useNanoTime setting
0,0,0,0,0,0,0,// Allow test code to change the default useNanoTime and nanoThreadSleep settings
0,0,0,0,0,0,0,// Helper method to maintain timestamp relationships
0,0,1,0,0,0,0,"/*-------------------------------------------------------------------------     * Methods implemented from org.xml.sax.ContentHandler     *----------------------------------------------------------------------- */"
0,0,0,0,0,0,0,// Create unique object as marker for end of queue
0,0,0,0,0,0,0,//OK //OK //OK //OK // files is created automatically, and applies per instance //OK
0,0,0,1,1,1,1,// TODO ?? //OK //OK
0,0,0,0,0,0,0,// handle: ContentType: text/plain; charset=ISO-8859-1; format=flowed
0,0,0,0,0,0,0,// Check for quoted string // $NON-NLS-1$ // remove quotes
0,0,0,0,0,0,0,// List of types that are known to be binary
0,0,0,0,0,0,0,// List of types that are known to be ascii, although they may appear to be binary
0,0,0,0,0,0,0,"/*     * Helper methods N.B. setStartTime must be called before setEndTime     *     * setStartTime is used by HTTPSampleResult to clone the parent sampler and     * allow the original start time to be kept     */"
0,0,0,0,0,0,0,// how many times we had to wait to queue a sample
0,0,0,0,0,0,0,// Can now afford to wait a bit longer between checks
0,0,0,0,0,0,0,// created by client 
0,0,0,0,0,0,0,// created by server in readResolve method
0,0,0,0,0,0,0,// show what we did manage to retrieve
0,0,0,0,0,0,0,// client        
0,0,0,0,0,0,0,// For completeness
0,0,0,0,0,0,0,// how long we had to wait (nanoSeconds)
0,0,0,0,0,0,0,// for reading from CSV files // ignored currently
0,0,0,0,0,0,0,// returns null if nothing on queue currently
0,0,0,0,0,0,0,// Wait longer than a clock pulse (generally 10-15ms) // Catch an early clock pulse to reduce slop.
0,0,0,0,0,0,0,// OK because sampleStore is of type ArrayList<SampleEvent>
0,0,0,0,0,0,0,// Created by SampleSenderFactory
0,0,0,0,0,0,0,// we failed to add the element first time
0,0,0,0,0,0,0,// server        
0,0,0,0,0,0,0,// try to process as many as possible
0,0,0,0,0,0,0,// Compute bytes before stripping
0,0,0,0,0,0,0,// Configuration items, set up by readResolve
0,0,0,0,0,0,0,// Static fields are resolved on the server
0,0,0,0,0,0,0,// instance fields are copied from the client instance
0,0,0,0,0,0,0,// Set clonedSet;
0,0,0,0,0,0,0,// Server-only work item
0,0,0,0,0,0,0,// Extended property name // $NON-NLS-1$
0,0,0,0,0,0,0,// clonedSet = new HashSet();
0,0,1,0,0,0,0,// Need to maintain our own elapsed timer to ensure more accurate aggregation
0,0,0,0,0,0,0,// May be called by XStream
0,0,0,0,0,0,0,// Copy data that is shared between samples (i.e. the key items):
0,0,0,0,0,0,0,// Assume result is OK // because we add the sample count in later
0,0,0,0,0,0,0,// Add Sample Counter
0,0,0,0,0,0,0,// Add Error Counter
0,0,0,0,0,0,0,// Overrides SampleResult
0,0,0,0,0,0,0,// for reading CSV files
0,0,0,0,0,0,0,// superclass is not typed
0,0,0,0,0,0,0,// Names of DataHolder entries for JTL processing // $NON-NLS-1$ // $NON-NLS-1$
0,0,0,0,0,0,0,// Names of DataHolder entries for JMX processing // $NON-NLS-1$
0,0,0,0,0,0,0,// Override wrapMapper in order to insert the Wrapper in the chain
0,0,0,0,0,0,0,// Provide our own aliasing using strings rather than classes
0,0,0,0,0,0,0,// Translate to alias and then delegate to wrapped class
0,0,0,0,0,0,0,// superclass does not use types 
0,0,0,0,0,0,0,// was type, but that caused FindBugs warning
0,0,0,0,0,0,0,// The XML header, with placeholder for encoding, since that is controlled by property // $NON-NLS-1$
0,0,0,0,0,0,0,// Default file name // $NON-NLS-1$
0,0,0,0,0,0,0,// Property name used to define file name // $NON-NLS-1$
0,0,0,0,0,0,0,// Default to overall format, and then to version 2.2
0,0,0,0,0,0,0,// Define file format property names // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$
0,0,0,0,0,0,0,// Instantiate the sampler
0,0,0,0,0,0,0,// Holds the reverse mappings // Key: full class name Entry: primary alias
0,0,0,0,0,0,0,// This is written to JMX files by ScriptWrapperConverter // read from properties file; written to JMX files
0,0,0,0,0,0,0,// Helper method to simplify alias creation from properties
0,0,0,0,0,0,0,// Can have multiple aliases for same target classname
0,0,0,0,0,0,0,// Load the alias properties
0,0,0,0,0,0,0,// now create the aliases
0,0,0,0,0,0,0,// Remove the leading "_"
0,0,0,0,0,0,0,// Called by Save function
0,0,0,0,0,0,0,// Used by Test code
0,0,0,0,0,0,0,// Ensure terminated properly
0,0,0,0,0,0,0,// Used by ResultCollector.sampleOccurred(SampleEvent event)
0,0,0,0,0,0,0,// Used by ResultCollector#recordStats()
0,0,0,0,0,0,0,// Routines for TestSaveService
0,0,0,0,0,0,0,// Allow test code to check for spurious class references
0,0,0,0,0,0,0,//boolean OK = true;
0,0,0,0,0,0,0,// don't bother checking class is present if it is to be updated
0,0,0,0,0,0,0,// Extract version digits from String of the form #Revision: n.mm # // (where # is actually $ above)
0,0,0,0,0,0,0,// Check if we have a encoding to use from properties
0,0,0,0,0,0,0,// Used by ResultCollector when creating output files
0,0,0,0,0,0,0,// Write XML header if we have the charset to use for encoding
0,0,0,0,0,0,0,// we clean up the ResultCollector to make sure there's // no slow leaks
0,0,0,0,0,0,0,// Used by ScriptWrapperConverter
0,0,0,0,0,0,0,// Shared with TestElementSaver // $NON-NLS-1$ // $NON-NLS-1$
0,0,0,0,0,0,0,// Probably no point in converting this to return a SampleEvent
0,0,0,0,0,0,0,// just like the aggregate listener, we use the sample label to represent // a row. in this case, we use it as a key.
0,0,0,0,0,0,0,// Separate argument
0,0,0,0,0,0,0,// Used to be 'd谩bale', but caused trouble on Gump. Reasons // unknown.
0,0,0,0,0,0,0,// Check that calls to getResString use a valid property key name
0,0,0,0,0,0,0,// Called by SaveService.loadTree(InputStream reader) if XStream loading fails
0,0,0,0,0,0,0,"/*         * Controller         * + Before         * + Switch (cond)         * + + zero         * + + Controller sub_1         * + + + one         * + + two         * + + Controller sub_2         * + + + three         * + After         */"
0,0,0,0,0,0,0,// OK // $NON-NLS-1$
0,0,0,0,0,0,0,// Do upgrade translation:
0,0,0,0,0,0,0,// must always agree
0,0,0,0,0,0,0,// Create the property:
0,0,0,0,0,0,0,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-2$ // $NON-NLS-1$ // $NON-NLS-2$
0,0,1,1,0,1,1,// 1k - the previous 100k made no sense (there's tons of buffers // elsewhere in the chain) and it caused OOM when many concurrent // uploads were being done. Could be fixed by increasing the evacuation // ratio in bin/jmeter[.bat], but this is better.
0,0,0,0,0,0,0,// Called by ResultCollector#loadExistingFile() if XStream loading fails
0,0,0,0,0,0,0,// --------------------------------------------------------------------- // ADDITIONAL CSV RESULT FILE CONSTANTS AND FIELD NAME CONSTANTS // ---------------------------------------------------------------------
0,0,0,0,0,0,0,// Used to enclose variable name labels, to distinguish from any of the // above labels // $NON-NLS-1$
0,0,0,0,0,0,0,// Initial config from properties
0,0,0,0,0,0,0,// Date formats to try if the time format does not parse as milliseconds
0,0,0,0,0,0,0,// $NON-NLS-1$ (for compatibility, this is the original default)
0,0,0,0,0,0,0,// Enough to read the header column names // Get the first line, and see if it is the header
0,0,0,0,0,0,0,// not a valid header
0,0,0,0,0,0,0,// may change the format later // restart from beginning
0,0,0,0,0,0,0,// may be updated
0,0,0,0,0,0,0,// Save the name for error reporting
0,0,0,0,0,0,0,// method is only ever called from one thread at a time // so it's OK to use a static DateFormat
0,0,0,0,0,0,0,// can this happen?
0,0,0,0,0,0,0,// Strip off the trailing delimiter
0,0,0,0,0,0,0,// Map header names to set() methods
0,0,0,0,0,0,0,// These entries must be in the same order as columns are saved/restored.
0,0,0,0,0,0,0,// Try // default // delimiter
0,0,0,0,0,0,0,// now validate the // result
0,0,0,0,0,0,0,// failed to recognise the header
0,0,0,0,0,0,0,// We know the column names all exist, so create the config
0,0,0,0,0,0,0,// Check if the line is a header
0,0,0,0,0,0,0,// Check for Quoted variable names
0,0,0,0,0,0,0,// they are always last
0,0,0,0,0,0,0,// unknown column name
0,0,0,0,0,0,0,// out of order
0,0,0,0,0,0,0,// These methods handle parameters that could contain delimiters or // quotes:
0,0,0,0,0,0,0,// These methods handle parameters that cannot contain delimiters or // quotes
0,0,0,0,0,0,0,// Need both sample and error count to be any use
0,0,0,0,0,0,0,// add a message when no http sample //$NON-NLS-1$ //$NON-NLS-1$
0,0,0,1,0,1,1,"/*     * Private versions of what might eventually be part of Commons-CSV or     * Commons-Lang/Io...     */"
0,0,0,0,0,0,0,// double the quote char
0,0,0,0,0,0,0,// doubled quote => quote
0,0,0,0,0,0,0,// State of the parser
0,0,0,0,0,0,0,// Remove following \n if present
0,0,0,0,0,0,0,// while not EOF // EOF (or end of string) so collect any remaining data
0,0,0,0,0,0,0,"/* * This is not currently used by JMeter code. * As it uses Sun-specific code (the only such in JMeter), it has been commented out for now. */"
0,0,0,0,0,0,0,// Remove the JavaConfig class from the list since it only // implements the interface for error conditions.
0,0,0,0,0,0,0,// If a user has set parameters in one test, and then // selects a different test which supports the same // parameters, those parameters should have the same // values that they did in the original test.
