oracle, Pattern, NLP, TM, MAT, MAT_TM, ,Comments
0,0,0,0,0,0,,// normal items at the front or back of the masgn
0,0,0,0,0,0,,// normal items at the "head" of the masgn
0,0,0,0,0,0,,// compile first node as non-expr and compile second node
0,0,0,0,0,0,,// put under object array already present
0,0,0,0,0,0,,// if arity 1, just compile the one element to save us the array cost
0,0,0,0,0,0,,// it's a multiple-statement body, iterate over all elements in turn and chain if it get too long
0,0,0,0,0,0,,// single-statement body, just compile it
0,0,0,0,0,0,,// successfully got back a jitted method
0,0,0,0,0,0,,// if we haven't already decided on a do-nothing call
0,0,0,0,0,0,,// Time the compilation
0,0,0,0,0,0,,// receiver first, so we know which call site to use
0,0,0,0,0,0,,// method is done, declare all variables
0,0,0,0,0,0,,// value is already on stack, save it for later
0,0,0,0,0,0,,/*arg0*/
0,0,0,0,0,0,,// if rest args, excluding post args
0,0,0,0,0,0,,// get call site and thread context
0,0,0,0,0,0,,// invoke
0,0,0,0,0,0,,// pop extra attr value
0,0,0,0,0,0,,// No point in updating number if last number was same value.
0,0,0,0,0,0,,// check if it's true, ending if not
0,0,0,0,0,0,,// call site
0,0,0,0,0,0,,// [adapter, tc]
0,0,0,0,0,0,,// receiver, args, result, value
0,0,0,0,0,0,,// with args, with block
0,0,0,0,0,0,,// no args, with block
0,0,0,0,0,0,,// no args, no block
0,0,0,0,0,0,,// with args, no block
0,0,0,0,0,0,,// build descriptor string
0,0,0,0,0,0,,// generate call sites initialization code
0,0,0,0,0,0,,// generate regexps initialization code
0,0,0,0,0,0,,// generate block bodies initialization code
0,0,0,0,0,0,,// generate method cache initialization code
0,0,0,0,0,0,,// check the condition
0,0,0,0,0,0,,// brute force construction inline
0,0,0,0,0,0,,// call isTrue on the result
0,0,0,0,0,0,,// clear body or next result after each successful loop
0,0,0,0,0,0,,// and remaining jump exceptions should restore $!
0,0,0,0,0,0,,// push true
0,0,0,0,0,0,,// static scope
0,0,0,0,0,0,,// just confirm args length == required
0,0,0,0,0,0,,// superClazz = null;
0,0,0,0,0,0,,// next, iterate over all optional args, until no more arguments
0,0,0,0,0,0,,// script object
0,0,0,0,0,0,,// unwrap scopes to appropriate depth
0,0,0,0,0,0,,// store the local vars in a local variable
0,0,0,0,0,0,,// chain to the next segment of this giant method
0,0,0,0,0,0,,// class bodies prepare their own dynamic scope, so let it do that
0,0,0,1,0,1,,// Fix FileNameCompletor to work mid-line
0,0,0,0,0,0,,// normal closure
0,0,0,0,0,0,,// we only need full-on redo exception handling if there's logic that might produce it
0,0,0,0,0,0,,// jump back to the top of the main body of this closure
0,0,0,0,0,0,,// Struct bodies should be public by default, so set block visibility to public. JRUBY-1185.
0,0,0,0,0,0,,// if we are storing a name as well, index is one too high for values
0,0,0,0,0,0,,// Map keep track of the next available variable index for a particular prefix
0,0,0,0,0,0,,//        _lexicalNestingLevel = lexicalParent == null ? 0 : ((IR_ScopeImpl)lexicalParent)._lexicalNestingLevel + 1;
0,0,0,0,0,0,,// Insert nesting level to ensure variable names don't conflict across nested scopes! // i.e. definition of %v_1 in a closure shouldn't override the use of %v_1 from the parent scope! //        return new Variable(prefix + _lexicalNestingLevel + "_" + idx);
0,0,0,0,0,0,,// inline script
0,0,0,0,0,0,,// line 303
0,0,0,0,0,0,,// line 1116
0,0,0,0,0,0,,// line 367
0,0,0,0,0,0,,// line 443
0,0,0,0,0,0,,// line 1130
0,0,0,0,0,0,,// Struct methods
0,0,0,0,0,0,,// line 492
0,0,0,0,0,0,,// line 464
0,0,0,0,0,0,,// line 1087
0,0,0,0,0,0,,// line 519
0,0,0,0,0,0,,// // INSTANCE VARIABLE API METHODS //
0,0,0,0,0,0,,// line 1251
0,0,0,0,0,0,,// line 613
0,0,0,0,0,0,,// line 720
0,0,0,0,0,0,,// line 738
0,0,0,0,0,0,,// line 754
0,0,0,0,0,0,,// line 757
0,0,0,0,0,0,,// line 852
0,0,0,0,0,0,,// line 772
0,0,0,0,0,0,,// line 782
0,0,0,0,0,0,,// line 797
0,0,0,0,0,0,,// line 1111
0,0,0,0,0,0,,// line 941
0,0,0,0,0,0,,// line 1280
0,0,0,0,0,0,,// line 871
0,0,0,0,0,0,,// now emit bodies
0,0,0,0,0,0,,// This method is called to build arguments for a block!
0,0,0,0,0,0,,// line 948
0,0,0,0,0,0,,// line 960
0,0,0,0,0,0,,// line 967
0,0,0,0,0,0,,// line 996
0,0,0,0,0,0,,// line 986
0,0,0,0,0,0,,// line 1058
0,0,0,0,0,0,,// line 1100
0,0,0,0,0,0,,// can't use -v and stdin
0,0,0,0,0,0,,// line 1135
0,0,0,0,0,0,,// line 1137
0,0,0,0,0,0,,// line 1154
0,0,0,0,0,0,,// line 1263
0,0,0,0,0,0,,// line 1309
0,0,0,0,0,0,,// line 1315
0,0,0,0,0,0,,// line 1328
0,0,0,0,0,0,,// line 1358
0,0,0,0,0,0,,// line 1374
0,0,0,0,0,0,,// line 1415
0,0,0,0,0,0,,// line 1440
0,0,0,0,0,0,,// line 1443
0,0,0,0,0,0,,// line 1465
0,0,0,0,0,0,,// line 1488
0,0,0,0,0,0,,// line 1485
0,0,0,0,0,0,,// line 1533
0,0,0,0,0,0,,// line 1556
0,0,0,0,0,0,,// line 1574
0,0,0,0,0,0,,// line 1577
0,0,0,0,0,0,,// line 955
0,0,0,0,0,0,,// line 1638
0,0,0,0,0,0,,// line 1069
0,0,0,0,0,0,,// line 1661
0,0,0,0,0,0,,// line 1705
0,0,0,0,0,0,,// lists to aggregate variables and bodies for whens
0,0,0,0,0,0,,// line 1775
0,0,0,0,0,0,,// line 1023
0,0,0,0,0,0,,// line 1054
0,0,0,0,0,0,,// line 1818
0,0,0,0,0,0,,/*mirko: check*/
0,0,0,0,0,0,,/* zero length array */
0,0,0,0,0,0,,//[reg]
0,0,0,0,0,0,,// line 1041
0,0,0,0,0,0,,// the CASE instruction
0,0,0,0,0,0,,// line 324
0,0,0,0,0,0,,// line 327
0,0,0,0,0,0,,// line 331
0,0,0,0,0,0,,// line 336
0,0,0,0,0,0,,// line 348
0,0,0,0,0,0,,// line 354
0,0,0,0,0,0,,// line 429
0,0,0,0,0,0,,// get the incoming case value
0,0,0,0,0,0,,// build first node only and return false
0,0,0,0,0,0,,// line 459
0,0,0,0,0,0,,// line 481
0,0,0,0,0,0,,// line 506
0,0,0,0,0,0,,/* $;: field separator */
0,0,0,0,0,0,,// line 672
0,0,0,0,0,0,,// line 549
0,0,0,0,0,0,,// line 558
0,0,0,0,0,0,,// line 561
0,0,0,0,0,0,,// line 610
0,0,0,0,0,0,,// line 589
0,0,0,0,0,0,,// line 595
0,0,0,0,0,0,,// line 623
0,0,0,0,0,0,,// line 969
0,0,0,0,0,0,,// line 630
0,0,0,0,0,0,,// line 661
0,0,0,0,0,0,,// Do we have a dynamic container?
0,0,0,0,0,0,,// line 699
0,0,0,0,0,0,,// add array construction methods
0,0,0,0,0,0,,// Record the loop we are beginning to process
0,0,0,0,0,0,,// line 779
0,0,0,0,0,0,,// line 842
0,0,0,0,0,0,,// line 932
0,0,0,0,0,0,,// line 944
0,0,0,0,0,0,,// line 980
0,0,0,0,0,0,,// line 1004
0,0,0,0,0,0,,// line 860
0,0,0,0,0,0,,// If true, returns the rest of the array starting at the index
0,0,0,0,0,0,,// line 829
0,0,0,0,0,0,,// line 866
0,0,0,0,0,0,,// line 884
0,0,0,0,0,0,,// line 922
0,0,0,0,0,0,,// line 1417
0,0,0,0,0,0,,// line 1632
0,0,0,0,0,0,,// line 627
0,0,0,0,0,0,,// line 887
0,0,0,0,0,0,,// line 1043
0,0,0,0,0,0,,// line 875
0,0,0,0,0,0,,// line 909
0,0,0,0,0,0,,// line 1078
0,0,0,0,0,0,,// line 857
0,0,0,0,0,0,,// line 1126
0,0,0,0,0,0,,// line 832
0,0,0,0,0,0,,// line 1311
0,0,0,0,0,0,,// line 1383
0,0,0,0,0,0,,// line 1424
0,0,0,0,0,0,,// line 826
0,0,0,0,0,0,,// 1. Load the module first (lhs of node) // 2. Then load the constant from the module
0,0,0,0,0,0,,// line 811
0,0,0,0,0,0,,// Instance method
0,0,0,0,0,0,,// line 1877
0,0,0,0,0,0,,// Build IR for body
0,0,0,0,0,0,,// line 1995
0,0,0,0,0,0,,// multiple conditions for when
0,0,0,0,0,0,,// done // done // done // done
0,0,0,0,0,0,,// build "else" if it exists
0,0,0,0,0,0,,// Jump to 'l' if this arg is not null.  If null, fall through and build the default value!
0,0,0,0,0,0,,// line 848
0,0,0,0,0,0,,// Value of the last expression in the block 
0,0,0,0,0,0,,// Now for the rest
0,0,0,0,0,0,,// Both for fixed arity and variable arity methods
0,0,0,0,0,0,,/* ----------- Private Interface ------------ */
0,0,0,0,0,0,,// Assign the closure to the block variable in the parent scope and return it
0,0,0,0,0,0,,// line 753
0,0,0,0,0,0,,// While processing loops, this returns the loop that we are processing.
0,0,0,0,0,0,,// line 801
0,0,0,0,0,0,,// Build args
0,0,0,0,0,0,,// Create a new closure context
0,0,0,0,0,0,,// Get the container for this new module
0,0,0,0,0,0,,// By default, the container for this class is 's'
0,0,0,0,0,0,,// line 727
0,0,0,0,0,0,,// line 706
0,0,0,0,0,0,,// Build the module body
0,0,0,0,0,0,,// If a closure, the next is simply a return from the closure! // If a regular loop, the next is simply a jump to the end of the iteration
0,0,0,0,0,0,,// set attr
0,0,0,0,0,0,,// call operator
0,0,0,0,0,0,,// get attr
0,0,0,0,0,0,,// we won't enter the loop -- just build the condition node
0,0,0,0,0,0,,// build first node as non-expr and build second node
0,0,0,0,0,0,,// use IRubyObject[]
0,0,0,0,0,0,,// if v1 is defined and true, we are done! 
0,0,0,0,0,0,,// Build the CFG for this scope -- supported only by methods & closures
0,0,0,0,0,0,,// For closures, a redo is a jump to the beginning of the closure // For non-closures, a redo is a jump to the beginning of the loop
0,0,0,0,0,0,,// What handles warnings
0,0,0,0,0,0,,// Top-level script!
0,0,0,0,0,0,,// Build a dummy static method for the class -- the scope in which all definitions, and class code executes, equivalent to java clinit
0,0,0,0,0,0,,// The "root" method of a class -- the scope in which all definitions, and class code executes, equivalent to java clinit
0,0,0,0,0,0,,// line 682
0,0,0,0,0,0,,// Dummy top-level method for the class
0,0,0,0,0,0,,// ------ Define the operations below ----
0,0,0,0,0,0,,// def instructions
0,0,0,0,0,0,,// create a new temporary variable
0,0,0,0,0,0,,// eval instructions
0,0,0,0,0,0,,// value copy and type conversion operations
0,0,0,0,0,0,,// line 639
0,0,0,0,0,0,,// closure instructions
0,0,0,0,0,0,,// alu operations
0,0,0,0,0,0,,// Loads
0,0,0,0,0,0,,// exception instructions
0,0,0,0,0,0,,// optimization guards
0,0,0,0,0,0,,// a case/when branch
0,0,0,0,0,0,,// Stores
0,0,0,0,0,0,,// jump and branch operations
0,0,0,0,0,0,,// others
0,0,0,0,0,0,,// Returns the containing parent scope -- can be a dynamic value (hence Operand)!
0,0,0,0,0,0,,// scripts
0,0,0,0,0,0,,// scripts and modules
0,0,0,0,0,0,,// line 296
0,0,0,0,0,0,,// Run the pass on the passed in scope!
0,0,0,0,0,0,,// By default, return instructions cannot be deleted
0,0,0,0,0,0,,// ------- Default implementation methods below -------
0,0,0,0,0,0,,// Run the passed in compiler pass on this scope!
0,0,0,0,0,0,,// Indicate that we are done processing the loop
0,0,0,0,0,0,,// ------- Abstract methods without a default implementation -------
0,0,0,0,0,0,,// Check if we can optimize this call based on the receiving method and receiver type // Use the simplified receiver!
0,0,0,0,0,0,,// Optimize some core class method calls for constant values
0,0,0,0,0,0,,// If the cfg of the method is around, print the CFG!
0,0,0,0,0,0,,/* -------------- Public fields and methods below ---------------- */
0,0,0,0,0,0,,// If we got a simplified value, mark the call dead and insert a copy in its place!
0,0,0,0,0,0,,// Readline
0,0,0,0,0,0,,// Dataflow problem with which this node is associated // CFG node for which this node contains info.
0,0,0,0,0,0,,// If the call has been optimized away in the previous step, it is no longer a hard boundary for opts!
0,0,0,0,0,0,,/* --------- Protected fields/methods below --------- */
0,0,0,0,0,0,,/* ----------- Public abstract methods ---------- */
0,0,0,0,0,0,,// line 574
0,0,0,0,0,0,,// IN is the same!
0,0,0,1,0,1,,"/* Compute Meet Over All Paths solution for this dataflow problem on the input CFG.     * This implements a standard worklist algorithm. */"
0,0,0,0,0,0,,// IN changed!
0,0,0,0,0,0,,/* ----------- Public methods with a default implementation ---------- */
0,0,0,0,0,0,,/* Individual analyses should override this */
0,0,0,0,0,0,,// line 586
0,0,0,0,0,0,,// line 598
0,0,0,0,0,0,,// line 696
0,0,0,0,0,0,,// We want unique ids for dataflow variables
0,0,0,0,0,0,,// v is defined => It is no longer live before 'i'
0,0,0,0,0,0,,/* -------------- Private fields and methods below ---------------- */
0,0,0,0,0,0,,/* -------------- Protected fields and methods below ---------------- */
0,0,0,0,0,0,,// Unique ID assigned to this variable
0,0,0,0,0,0,,// line 791
0,0,0,0,0,0,,// switch to an allocator based on a default constructor
0,0,0,0,0,0,,// start out with a default RubyObject allocator
0,0,0,0,0,0,,// Traverse the instructions in this basic block in reverse order!
0,0,0,0,0,0,,// OUT = UNION(IN(succs))
0,0,0,0,0,0,,// class or module
0,0,0,0,0,0,,/* ******************** PUBLIC INTERFACE ******************* */
0,0,0,0,0,0,,/* ---------- Protected / package fields, methods --------- */
0,0,0,0,0,0,,/* --------- "Abstract"/"please-override" methods --------- */
0,0,0,0,0,0,,// If 'v' is not live at the instruction site, and it has no side effects, mark it dead!
0,0,0,0,0,0,,// Do not mark this instruction's operands live if the instruction itself is dead!
0,0,0,0,0,0,,// line 503
0,0,0,0,0,0,,// line 526
0,0,0,0,0,0,,/* ---------- Private fields, methods --------- */
0,0,0,0,0,0,,// Used during optimization passes to propagate type and other information
0,0,0,0,0,0,,// line 566
0,0,0,0,0,0,,// line 546
0,0,0,0,0,0,,// line 512
0,0,0,0,0,0,,//yyDefRed 889
0,0,0,0,0,0,,/*arg1*/
0,0,0,0,0,0,,// line 333
0,0,0,0,0,0,,// line 494
0,0,0,0,0,0,,/* List of all variables used by all operands of this instruction */
0,0,0,0,0,0,,// line 478
0,0,0,0,0,0,,/* Array of all operands for this instruction */
0,0,0,0,0,0,,// line 454
0,0,0,0,0,0,,// line 466
0,0,0,0,0,0,,// By default, no simplifications!
0,0,0,0,0,0,,// line 445
0,0,0,0,0,0,,// Can this call lead to ruby code getting modified?   // If we don't know what method we are calling, we assume it can (pessimistic, but safe!) // If we do know the target method, we ask the method itself whether it modifies ruby code
0,0,0,0,0,0,,// line 397
0,0,0,0,0,0,,// line 345
0,0,0,0,0,0,,// line 1571
0,0,0,0,0,0,,// If divisor is zero, don't simplify!
0,0,0,0,0,0,,// load handle
0,0,0,0,0,0,,/* Nothing to do by default */
0,0,0,0,0,0,,// You can only value-replace atomic values
0,0,0,0,0,0,,// Map of label & basic blocks with that label
0,0,0,0,0,0,,// neither
0,0,0,0,0,0,,// The operand that this attribute targets //    DEFERRED //    AttributeValue _val;       // Attribute value
0,0,0,0,0,0,,// Get the target class of this operand, if we know it!
0,0,0,0,0,0,,// Arrays, Ranges, etc. are compound values // Variables, fixnums, floats, etc. are "atomic" values
0,0,0,0,0,0,,// For simplification, get the target value, even if compound
0,0,0,0,0,0,,// RubySocket
0,0,0,0,0,0,,// line 417
0,0,0,0,0,0,,//yySindex 945
0,0,0,0,0,0,,// line 351
0,0,0,0,0,0,,// Map of label & basic blocks which are waiting for a bb with that label
0,0,0,0,0,0,,// Object[] args
0,0,0,0,0,0,,// line 377
0,0,0,0,0,0,,// Init before building basic blocks below!
0,0,0,0,0,0,,// foo()
0,0,0,0,0,0,,// currBB cannot be null!
0,0,0,0,0,0,,// Add forward ref. edges
0,0,0,0,0,0,,//        case 4: //        case 5:
0,0,0,0,0,0,,// Jump instruction bbs dont add an edge to the succeeding bb by default
0,0,0,0,0,0,,// load arguments
0,0,0,0,0,0,,// root-level logic
0,0,0,0,0,0,,// load receiver
0,0,0,0,0,0,,/* NOEX_PRIVATE for toplevel */
0,0,0,0,0,0,,// root-level classes
0,0,0,0,0,0,,// line 1822
0,0,0,0,0,0,,// receiver
0,0,0,0,0,0,,// invoke specific arity version
0,0,0,0,0,0,,// args array
0,0,0,0,0,0,,// no candidates? Fail.
0,0,0,0,0,0,,// Object arg0
0,1,0,0,0,0,,// no silly ticks!
0,0,0,0,0,0,,// useful for code completion inside the IRB
0,0,0,0,0,0,,// line 1808
0,0,0,0,0,0,,// // If the task was scheduled, wait for it to finish before polling // for the exception it would have thrown. //
0,0,0,0,0,0,,// Explicit reference to these vars as symbols...
0,0,0,0,0,0,,// line 1814
0,0,0,0,0,0,,// constants webrick crashes without
0,0,0,0,0,0,,"/* Something like cvar_cbase() from eval.c, factored out for the benefit     * of all the classvar-related node evaluations */"
0,0,0,0,0,0,,// line 1694
0,0,0,0,0,0,,// restore position
0,0,0,0,0,0,,// this is ensured by the callers
0,0,0,0,0,0,,// Binding provided for scope, use it
0,0,0,0,0,0,,// line 1745
0,0,0,0,0,0,,// no binding, just eval in "current" frame (caller's frame)
0,0,0,0,0,0,,// line 1757
0,0,0,0,0,0,,// line 1733
0,0,0,0,0,0,,// i'th argument
0,0,0,0,0,0,,// Used by the compiler to simplify arg processing
0,0,0,0,0,0,,// line 1658
0,0,0,0,0,0,,// otherwise, rethrow
0,0,0,0,0,0,,// line 1644
0,0,0,0,0,0,,// JRUBY-852, ignore escape key (it causes IRB to quit if we pass it out through readline)
0,0,0,0,0,0,,// No editing before startPos
0,0,0,0,0,0,,// JRUBY-2673: if wrapping a NativeException, use the actual Java exception's trace as our Java trace
0,0,0,0,0,0,,// MRI does similar thing on MacOS X with 'EditLine wrapper'.
0,0,0,0,0,0,,// not overridden, let's go
0,0,0,0,0,0,,// if it's the exception we're expecting
0,0,0,0,0,0,,// line 1600
0,0,0,0,0,0,,// Complete using a Proc object
0,0,0,0,0,0,,// clear basename so it's anonymous when raising
0,0,0,0,0,0,,// line 1587
0,0,0,0,0,0,,// Toplevel defines
0,0,0,0,0,0,,// Timeout module methods
0,0,0,0,0,0,,// These are not really used by timeout, but exposed for compatibility
0,0,0,0,0,0,,// line 1568
0,0,0,0,0,0,,// Ensure room for terminating zero byte
0,0,0,0,0,0,,// ARRAY and STRUCT are only used internally
0,0,0,0,0,0,,// line 1290
0,0,0,0,0,0,,// line 1510
0,0,0,0,0,0,,/* When a length is given, read_string acts like get_bytes */
0,0,0,0,0,0,,// Last token read via yylex().
0,0,0,0,0,0,,// Older JDK on linux map 'c' to 'libc.so' which doesn't work
0,0,0,0,0,0,,"/*     * This variant of newStruct is called from StructLayoutBuilder     */"
0,0,0,0,0,0,,// The value of 1 is for Socket::AI_PASSIVE.
0,0,0,0,0,0,,// Replace memory object with one that throws an exception on any access
0,0,0,0,0,0,,// Windows is LLP64
0,0,0,0,0,0,,// Add Pointer::NULL as a constant
0,0,0,0,0,0,,// $blah
0,0,0,0,0,0,,// More constants needed by specs
0,0,0,0,0,0,,// line 1553
0,0,0,0,0,0,,// line 1516
0,0,0,0,0,0,,// Get the convention from the options hash
0,0,0,0,0,0,,//                case FLOAT:
0,0,0,0,0,0,,// Assemble a [ :name, offset ] array
0,0,0,0,0,0,,// Create the ordered list of field names from the map
0,0,0,0,0,0,,// line 1550
0,0,1,0,0,0,,// No auto cleanup needed
0,0,0,0,0,0,,// keep a reference to avoid the memory being freed
0,0,0,0,0,0,,// line 1299
0,0,0,0,0,0,,// line 1477
0,0,0,0,0,0,,// line 1480
0,0,0,0,0,0,,// line 1434
0,0,0,0,0,0,,// RubyUNIXServer
0,0,0,0,0,0,,//AF_INET
0,0,0,0,0,0,,// RubyIPSocket
0,0,0,0,0,0,,//def self.getaddrinfo(host, port, family = nil, socktype = nil, protocol = nil, flags = nil)
0,0,0,0,0,0,,// When Socket::AI_PASSIVE and host is nil, return 'any' address. 
0,0,0,0,0,0,,// line 1239
0,0,0,0,0,0,,// line 321
0,0,0,0,0,0,,// // Set up for potentially fast-int operations //
0,0,0,0,0,0,,// // Hook up the MemoryPointer class if its not already there //
0,0,0,0,0,0,,// Sockaddr_un has different structure on different platforms. // See JRUBY-2213 for more details.
0,0,0,0,0,0,,// line 1247
0,0,1,0,0,0,,// This is a bit convoluted because (1) SocketChannel.bind is only in jdk 7 and // (2) Socket.getChannel() seems to return null in some cases
0,0,0,0,0,0,,// RubyUDPSocket
0,0,0,0,0,0,,// host is nil or the empty string, bind to INADDR_ANY
0,0,0,0,0,0,,// host and port given
0,0,0,0,0,0,,// make sure descriptor is registered
0,0,0,0,0,0,,// RubyBasicSocket
0,0,0,0,0,0,,// By default we always reverse lookup unless do_not_reverse_lookup set.
0,0,0,0,0,0,,// recv returns nil on EOF
0,0,0,0,0,0,,// continue with normal initialization
0,0,0,0,0,0,,// we don't have to define any that we don't support; see socket.c
0,0,0,0,0,0,,// mandatory constants we haven't implemented
0,0,0,0,0,0,,// line 1107
0,0,0,0,0,0,,// line 1187
0,0,0,0,0,0,,// line 1089
0,0,0,0,0,0,,// line 1193
0,0,0,0,0,0,,// line 1151
0,0,0,0,0,0,,// line 1175
0,0,0,0,0,0,,// line 1119
0,0,0,0,0,0,,// all threads in ruby thread group plus main thread
0,0,0,0,0,0,,// do nothing, just exit
0,0,0,0,0,0,,//            e.printStackTrace();
0,0,0,0,0,0,,// first, check if the sender has unreceived mail
0,0,0,0,0,0,,// line 1076
0,0,0,0,0,0,,// line 660
0,0,0,0,0,0,,// numeric host, use it for port
0,0,0,0,0,0,,// line 1051
0,0,0,0,0,0,,// line 893
0,0,0,0,0,0,,// line 940
0,0,0,0,0,0,,// no connection immediately accepted, let them try again
0,0,0,0,0,0,,// line 1034
0,0,0,0,0,0,,// line 1032
0,0,0,0,0,0,,// line 1008
0,0,0,0,0,0,,// line 1045
0,0,0,0,0,0,,// line 978
0,0,0,0,0,0,,// line 984
0,0,0,0,0,0,,// line 903
0,0,0,0,0,0,,// line 936
0,0,0,0,0,0,,// line 915
0,0,0,0,0,0,,// line 926
0,0,0,0,0,0,,// restore context classloader, in case we're using a thread pool
0,0,0,0,0,0,,// line 879
0,0,0,0,0,0,,// line 868
0,0,0,0,0,0,,// line 858
0,0,0,0,0,0,,// line 806
0,0,0,0,0,0,,// line 824
0,0,0,0,0,0,,// line 815
0,0,0,0,0,0,,// Someone called exit!, so we need to kill the main thread
0,0,0,0,0,0,,// Call the thread's code
0,0,0,0,0,0,,// line 763
0,0,0,0,0,0,,// line 670
0,0,0,0,0,0,,// set thread context JRuby classloader here, for Ruby-owned thread
0,0,0,0,0,0,,// line 729
0,0,0,0,0,0,,// future is done or cancelled, skip it
0,0,0,0,0,0,,// line 646
0,0,0,0,0,0,,// line 607
0,0,0,0,0,0,,// line 378
0,0,0,0,0,0,,// line 596
0,0,0,0,0,0,,// line 578
0,0,0,0,0,0,,// line 543
0,0,0,0,0,0,,// line 556
0,0,0,0,0,0,,// line 507
0,0,0,0,0,0,,// line 470
0,0,0,0,0,0,,// line 501
0,0,0,0,0,0,,// line 411
0,0,0,0,0,0,,// line 452
0,0,0,0,0,0,,// line 344
0,0,0,0,0,0,,// thread is not alive, skip it
0,0,0,0,0,0,,// shift to yyN
0,0,0,0,0,0,,// line 338
0,0,0,0,0,0,,// line 314
0,0,0,0,0,0,,// get runtime, create jump error, and throw it
0,0,0,0,0,0,,// We need to close the out, since some // processes would just wait for the stream // to be closed before they process its content, // and produce the output. E.g.: "cat".
0,0,0,0,0,0,,// just confirm minimum args provided
0,0,0,0,0,0,,// probably a primitive
0,0,0,0,0,0,,// be dead
0,0,0,0,0,0,,// two args, no block; load NULL_BLOCK
0,0,0,0,0,0,,// clear the redo
0,0,0,0,0,0,,// return jump handling
0,0,0,0,0,0,,// redo jump handling
0,0,0,0,0,0,,// return result if we're still good
0,0,0,0,0,0,,// actual required is less than 3, so we use specific arity
0,0,0,0,0,0,,// throw redo error if we're still good
0,0,0,0,0,0,,// No required specified, check actual number of required args
0,0,0,0,0,0,,//call post method stuff (exception raised)
0,0,0,0,0,0,,// simple path, no multimethod
0,0,0,0,0,0,,// for zero, one, two, three arities, JavaMethod.JavaMethod*.call(...IRubyObject[] args...) will check
0,0,0,0,0,0,,// normal all-rest method
0,0,0,0,0,0,,// self // name
0,0,0,0,0,0,,// Raise an error if arity does not match requirements
0,0,0,0,0,0,,// variable args with block
0,0,0,0,0,0,,// two args with block
0,0,0,0,0,0,,// close it out
0,0,0,0,0,0,,// one arg, no block; load NULL_BLOCK
0,0,0,0,0,0,,// zero args, no block; load NULL_BLOCK
0,0,0,0,0,0,,// one arg with block
0,0,0,0,0,0,,// load block if it accepts block
0,0,0,0,0,0,,// three args with block
0,0,0,0,0,0,,// all other arg cases without block
0,0,0,0,0,0,,// all other arg cases with block
0,0,0,0,0,0,,// three args, no block; do nothing
0,0,0,0,0,0,,// two args, no block; do nothing
0,0,0,0,0,0,,// one arg, no block; do nothing
0,0,0,0,0,0,,// static invocation
0,0,0,0,0,0,,// void return type, so we need to load a nil for returning below
0,0,0,0,0,0,,// load receiver as original type for virtual invocation
0,0,0,0,0,0,,// normal finally and exit
0,0,0,0,0,0,,// virtual invocation
0,0,0,0,0,0,,// promise to implement one to N
0,0,0,0,0,0,,// promise to implement three with block
0,0,0,0,0,0,,// method itself // ThreadContext // invoked name
0,0,0,0,0,0,,// singleton classes don't get their own visibility domain
0,0,0,0,0,0,,// This method is called to build assignments for a multiple-assignment instruction
0,0,0,0,0,0,,// line 1162
0,0,0,0,0,0,,// never reached
0,0,0,0,0,0,,// For visibility we need real meta class and not anonymous one from class << self
0,0,0,0,0,0,,// no args
0,0,0,0,0,0,,//[C, C] //[C, C, String] //[C, null|C]
0,0,0,0,0,0,,// promise to implement N with block
0,0,0,0,0,0,,// promise to implement zero to N with block
0,0,0,0,0,0,,// promise to implement two to three with block
0,0,0,0,0,0,,// promise to implement zero to three with block
0,0,0,0,0,0,,// variable is never read, variable is never live
0,0,0,0,0,0,,// promise to implement one to N with block
0,0,0,0,0,0,,// Build the class body!
0,0,0,0,0,0,,// promise to implement one to three with block
0,0,0,0,0,0,,// interfaces are handled as modules
0,0,1,0,0,0,,// construct the class, implementing all supertypes
0,0,0,0,0,0,,// load arguments into IRubyObject[] for dispatch
0,0,0,0,0,0,,// Normally we could leave these to fall back on the superclass, but // since it dispatches through the [] version below, which may // dispatch through the []+block version, we can save it a couple hops // by overriding these here.
0,0,0,0,0,0,,// confirm maximum not greater than optional
0,0,0,0,0,0,,// wrap self and store the wrapper
0,0,0,0,0,0,,// promise to implement two to three
0,0,0,0,0,0,,// List of modules, classes, and methods defined in this scope!
0,0,0,0,0,0,,// promise to implement two to N
0,0,0,0,0,0,,// create constructor
0,0,0,0,0,0,,// Returns the containing parent scope!
0,0,0,0,0,0,,// promise to implement one to three
0,0,0,0,0,0,,// fields needed for dispatch and such
0,0,0,0,0,0,,// all other arities use "n" dispatch path
0,0,0,0,0,0,,// load up object and add a few useful methods
0,0,0,0,0,0,,// load self, class, and name
0,0,0,0,0,0,,// end constructor
0,0,0,0,0,0,,// all methods dispatch to the simple version by default, which is method_missing normally
0,0,0,0,0,0,,// set Ruby
0,0,0,0,0,0,,// set RubyClass
0,0,0,0,0,0,,// try specific name first, falling back on simple name
0,0,0,0,0,0,,// the proxy (wrapper) type hierarchy
0,0,0,0,0,0,,// promise to implement three to N
0,0,0,0,0,0,,// handle redos by restarting the block
0,0,0,0,0,0,,// promise to implement zero to three
0,0,0,0,0,0,,// Map of constants defined in this scope (not valid for methods!)
0,0,0,0,0,0,,// scripts, classes, and modules
0,0,0,0,0,0,,// proxy is complete, return it
0,0,0,0,0,0,,// store the wrapper
0,0,0,0,0,0,,// store it
0,0,0,0,0,0,,// now, create a method_added that can replace the DynamicMethod fields as they're redefined
