oracle,Pattern,TM,MAT,MAT_TM,,Comments
0,0,0,0,0,,// add in the warnings
0,0,0,0,0,,//Ignore exception
0,0,0,0,0,,//-- ResourceLocation
0,0,0,0,0,,// For each child, pass the object added by // processNode to its children -- in other word, each // object can pass information along to its children.
0,0,0,0,0,,// This should be the manifest version
0,0,0,0,0,,// Add base set of permissions
0,0,0,0,0,,// use Algorithm specified by classname
0,0,0,0,0,,// ensure <pathconvert> follows the immutability rule
0,0,0,0,0,,// and a little shorter
0,0,0,0,0,,// else
0,0,0,0,0,,// line started with comment
0,0,0,0,0,,// add it back
0,0,0,0,0,,// None of the actions revoked, so all allowed.
0,0,0,0,0,,//default true:
0,0,0,0,0,,// shouldn't happen - ignore
0,0,0,0,0,,//default false:
0,0,0,0,0,,// write everything up to the from
0,0,0,0,0,,// create a vector and add in the warnings for all the sections
0,0,0,0,0,,// The regular expression factory
0,0,0,0,0,,// temporary variable
0,0,0,0,0,,//off by default
0,0,0,0,0,,// This is included
0,0,0,0,0,,//s.addParam(createParam("algorithm.provider","---")); // i don't know any valid
0,0,0,0,0,,// first and second run
0,0,0,0,0,,//class-MockProject
0,0,0,0,0,,// make sure that elapsed time in set via date works
0,0,0,0,0,,// make sure that elapsed time in ms works
0,0,0,0,0,,// write the replacement to
0,0,0,0,0,,//set up logging
0,0,0,0,0,,//dont do any progress, unless asked
0,0,0,0,0,,// search again
0,0,0,0,0,,//set up the URL connection
0,0,0,0,0,,// If this attribute was added by this task, then // we append this value to the existing value. // We use the setProperty method which will // forcibly override the property if it already exists. // We need to put these properties into the project // when we read them, though (instead of keeping them // outside of the project and batch adding them at the end) // to allow other properties to reference them.
0,0,0,0,0,,// should be new moon
0,0,0,0,0,,// write the remaining characters
0,0,0,0,0,,//- ApacheCatalog
0,0,0,0,0,,// // Make sure CatalogResolver instantiates ApacheCatalog, // rather than a plain Catalog //
0,0,0,0,0,,// debug // CatalogManager.getStaticManager().setVerbosity(4);
0,0,0,0,0,,// Pass in reference to ourselves so we can be called back.
0,0,0,0,0,,// Use the original casiness of the key
0,0,0,0,0,,//sorted bag impl. borrowed from commons-collections TreeBag:
0,0,0,0,0,,//not using the accessor in this case to avoid side effects
0,0,0,0,0,,/*package-private*/
0,0,0,0,0,,//new oata.util.ReaderInputStream(new InputStreamReader(
0,0,0,0,0,,//, encoding), encoding);
0,0,0,0,0,,//first the easy way, if all children are filesystem-only, return true:
0,0,0,0,0,,// for NetWare and OS/2, piggy-back on Windows, since here and // in the apply code, the same assumptions can be made as with // windows - that \\ is an OK separator, and do comparisons // case-insensitive.
0,0,0,0,0,,/* cached DirectoryScanner instance */
0,0,0,0,0,,//if no nested, natural order:
0,0,0,0,0,,// use an anonymous subclass since ProjectComponent is abstract
0,0,0,0,0,,// ReplaceRegExpTest
0,0,0,0,0,,// and a little longer
0,0,0,0,0,,//dummy
0,0,0,0,0,,//implement ResourceSelector; inherit doc
0,0,0,0,0,,// First, check that all elements are correctly configured
0,0,0,0,0,,// different dates => different files
0,0,0,0,0,,//here do a bulk comparison
0,0,0,0,0,,// At this point, we know we have a tie.
0,0,0,0,0,,// Currently, we deal with only two path formats: Unix and Windows // And Unix is everything that is not Windows // (with the exception for NetWare and OS/2 below)
0,0,0,0,0,,// Iterate over the map entries and apply each one. // Stop when one of the entries actually changes the element.
0,0,0,0,0,,// throw BuildException on error
0,0,0,0,0,,/* ============ FileNameMapper interface ======================= */
0,0,0,0,0,,//Default is empty string
0,0,0,0,0,,// test for 10 consecutives transform
0,0,0,0,0,,// Create as many directory prefixes as parent levels to traverse, // in addition to the reference directory itself
0,0,0,0,0,,// Sanity check. Ditch it if you want faster performance
0,0,0,0,0,,// Determine file whose out-of-dateness is to be checked
0,0,0,0,0,,// Sanity check
0,0,0,0,0,,// Find the longest prefix shared by the current file // and the reference directory.
0,0,0,0,0,,// We have a match! Add as many ../ as parent // directory traversed to get the relative path
0,0,0,0,0,,// Determine file whose existence is to be checked
0,0,0,0,0,,// Directory size never selected for
0,0,0,0,0,,/* You wish! */
0,0,0,0,0,,// check millis and only set it once.
0,0,0,0,0,,// a continuation on the first line is a // continuation of the name - concatenate this // line and the name
0,0,0,0,0,,// When str starts with a File.separator, pattern has to start with a // File.separator. // When pattern starts with a File.separator, str has to start with a // File.separator.
0,0,0,0,0,,// up to first '**'
0,0,0,0,0,,// required // required
0,0,0,0,0,,// String is exhausted
0,0,0,0,0,,//java keywords are not special
0,0,0,0,0,,//modify the headers //NB: things like user authentication could go in here too.
0,0,0,0,0,,// prepare Java 1.1 style credentials
0,0,0,0,0,,// String not exhausted, but pattern is. Failure.
0,0,0,0,0,,//connect to the remote site (may take some time)
0,0,0,0,0,,// up to last '**'
0,0,0,0,0,,//next test for a 304 result (HTTP only)
0,0,0,0,0,,// No '*'s, so we make a shortcut
0,0,0,0,0,,// Character mismatch
0,0,0,0,0,,// test for 401 result (HTTP only)
0,0,0,0,0,,//this three attempt trick is to get round quirks in different //Java implementations. Some of them take a few goes to bind //property; we ignore the first couple of such failures.
0,0,0,0,0,,// String matches against pattern
0,0,0,0,0,,//successful download
0,0,0,0,0,,// this happens if the projecthelper was not registered with the project.
0,0,0,0,0,,// Find the pattern between padIdxStart & padIdxTmp in str between // strIdxStart & strIdxEnd
0,0,0,0,0,,"/* I wrote the testcases in one java file because I want also to test the * combined behaviour (see end of the class).*/"
0,0,0,0,0,,// methods to register and unregister shutdown hooks
0,0,0,0,0,,// check to see if the shutdown hook methods exists // (support pre-JDK 1.3 VMs)
0,0,0,0,0,,// wait to add shutdown hook as needed
0,0,0,0,0,,// Pattern contains only '*', which matches anything
0,0,0,0,0,,// Process characters before first star
0,0,0,0,0,,// it just won't be added as a shutdown hook... :(
0,0,0,0,0,,"/*         * Sleep for some time to make sure a touched file would get a         * more recent timestamp according to the file system's         * granularity (should be > 2s to account for Windows FAT).         */"
0,0,0,0,0,,// Process characters after last star
0,0,0,0,0,,"/*         * I would love to compare this with 123456, but depending on         * the filesystems granularity it can take an arbitrary value.         *         * Just assert the time has changed.         */"
0,0,0,0,0,,// Expected exception caught
0,0,0,0,0,,//underscores at the front get an underscore too
0,0,0,0,0,,// shutdown already is in progress
0,0,0,0,0,,// Two stars next to each other, skip the first one.
0,0,0,0,0,,// All characters in the string are used. Check if only '*'s are left // in the pattern. If so, we succeeded. Otherwise failure.
0,0,0,0,0,,// We know that dynselector must be non-null if no error message
0,0,0,0,0,,// -------------------------------------------------------- //  static utility methods - could be placed somewhere else // --------------------------------------------------------
0,0,0,0,0,,// Deal with if and unless properties first
0,0,0,0,0,,// -----  attributes  -----
0,0,0,0,0,,// ----- internal member variables -----
0,0,0,0,0,,// -----  constructors  -----
0,0,0,0,0,,//non java char at start => underscore then the the _hex value
0,0,0,0,0,,//Remove start and end quotes if field is a String
0,0,0,0,0,,// ----- configuration  -----
0,0,0,0,0,,// normal use inside Ant
0,0,0,0,0,,// set self as a BuildListener to delay cachefile saves
0,0,0,0,0,,// no reference to project - e.g. during normal JUnit tests
0,0,0,0,0,,// default buffer size
0,0,0,0,0,,// this is a *.* parameter for later use
0,0,0,0,0,,// specify the algorithm classname
0,0,0,0,0,,//preserve case on Cygwin when using 1.4 toURI:
0,0,0,0,0,,// use Algorithm defined via name
0,0,0,0,0,,"/*        assertTrue(""same timestamp is up to date"",                fu.isUpToDate(firstTime, firstTime));                */"
0,0,0,0,0,,// state engine: false=envelope, true=message
0,0,0,0,0,,/* Stateless */
0,0,0,0,0,,// else nothing to do
0,0,0,0,0,,// singletons - since all state is in the context
0,0,0,0,0,,// // -----  Set the main attributes, pattern '*'  ----- //
0,0,0,0,0,,//and paths are stripped
0,0,0,0,0,,// we are in an imported file.
0,0,0,0,0,,// specify the cache classname
0,0,0,0,0,,// use Cache specified by classname
0,0,0,0,0,,// after you are all of the properties are ok, do your thing // with StarTeam.  If there are any kind of exceptions then // send the message to the project log.
0,0,0,0,0,,// top level file
0,0,0,0,0,,// specify the comparator classname
0,0,0,0,0,,// load the specified class
0,0,0,0,0,,// -----  the selection work  -----
0,0,0,0,0,,// We have a 'resourced' file, so reconvert it and use // the 'old' implementation.
0,0,0,0,0,,// If we don't know the type of the line // and we are in emacs mode, it will be // an error, because in this mode, jikes won't // always print "error", but sometimes other // keywords like "Syntax". We should look for // all those keywords.
0,0,0,0,0,,// Use '/' to calculate digest based on file name. // This is required in order to get the same result // on different platforms.
0,0,0,0,0,,// You can not compute a value for a directory
0,0,1,0,1,,// Maybe update the cache
0,0,0,0,0,,// this happens if ant is used with a project // helper that doesn't set the import.
0,0,0,0,0,,// -----  attribute and nested element support  -----
0,0,0,0,0,,// the usual classloader
0,0,0,0,0,,// use default if not file or file not found
0,0,0,0,0,,// Paths are relative to the build file they're imported from, // *not* the current directory (same as entity includes).
0,0,0,0,0,,// additional use the provided classpath
0,0,0,0,0,,// whether or not this ProcessDestroyer is currently running as // shutdown hook
0,0,0,0,0,,// ----- 'beautiful' output -----
0,0,0,0,0,,// -----  member variables  -----
0,0,0,0,0,,// redo the test, but the 2 include patterns are inverted
0,0,0,0,0,,// check defaults
0,0,0,0,0,,//Now lock if required
0,0,0,0,0,,"/*             * Start with simple absolute file names.             */"
0,0,0,0,0,,// Ignore attributes from unknown uris
0,0,0,0,0,,// this should return quickly, since it basically is a NO-OP.
0,0,0,0,0,,// the thread didn't die in time // it should not kill any processes unexpectedly
0,0,0,0,0,,// -----  Logic  -----
0,0,0,0,0,,// if this list is empty, register the shutdown hook
0,0,0,0,0,,// implementation adapted from ...taskdefs.Checksum, thanks to Magesh for hint
0,0,0,0,0,,// generate classpath, because kjc doesn't support sourcepath.
0,0,0,0,0,,// Read the file
0,0,0,0,0,,// -----  member variables - configuration  -----
0,0,0,0,0,,// two characters form the hex value.
0,0,0,0,0,,// generate the clsspath
0,0,0,0,0,,// -----  member variables - internal use  -----
0,0,0,0,0,,// -----  Constructors  -----
0,0,0,0,0,,// kjc don't have bootclasspath option.
0,0,0,0,0,,// -----  Cache-Configuration  -----
0,0,0,0,0,,// -----  Data Access
0,0,0,0,0,,// Process the factory class
0,0,0,0,0,,// swallow as this simply doesn't seem to be Kaffe
0,0,0,0,0,,// no further processing
0,0,0,0,0,,// Process the factory path
0,0,0,0,0,,// avoid endless loop
0,0,0,0,0,,"/*         * Now test some relative file name magic.         */"
0,0,0,0,0,,// set explicitly before starting ?
0,0,0,0,0,,//set up the javac options
0,0,0,0,0,,// Check if the service is configured correctly
0,0,0,0,0,,//then add the Apt options
0,0,0,0,0,,// Default for baseDir is the location of the build file.
0,0,0,0,0,,//finally invoke APT // Use reflection to be able to build on all JDKs:
0,0,0,0,0,,//rethrow build exceptions
0,0,0,0,0,,// check whether the user has specified an absolute path
0,0,0,0,0,,//cast everything else to a build exception
0,0,0,0,0,,// don't need the opposite check as the Dictionaries have the // same size, so we've also covered all keys of d2 already.
0,0,0,0,0,,// CheckStyle:ParameterNumberCheck OFF - bc
0,0,0,0,0,,// Call the compile() method
0,0,0,0,0,,// this should not happen, because the lines are // returned with the end of line delimiter
0,0,0,0,0,,// If the name has not already been defined define it
0,0,0,0,0,,// jvc doesn't support an extension dir (-extdir) // so we'll emulate it for compatibility and convenience.
0,0,0,0,0,,// two not existing files are equal
0,0,0,0,0,,// don't want to compare directory contents for now
0,0,0,0,0,,// jvc has no option for source-path so we // will add it to classpath.
0,0,0,0,0,,//as far as we know
0,0,0,0,0,,//ignore release of an already-closed funnel
0,0,1,0,1,,// those would fail because of the way BuildFileTest captures output
0,0,0,0,0,,// implies lastModified == 0
0,0,0,0,0,,// Add the Classpath before the "internal" one.
0,0,0,0,0,,// Enable MS-Extensions and ...
0,0,0,0,0,,// Write child elements and text
0,0,0,0,0,,// Write indent characters
0,0,0,0,0,,// Write element
0,0,0,0,0,,// Free up the memory used by the cached items.
0,0,0,0,0,,// Replace the projectName in the file's absolute path to the viewName. // This makes the root target of a checkout operation equal to: // targetFolder + dirName
0,0,0,0,0,,// steal default namespace
0,0,0,0,0,,// ... do not display a Message about this.
0,0,0,0,0,,// Write attributes
0,0,0,0,0,,// Write element close
0,0,0,0,0,,// Do not display Logo
0,0,0,0,0,,// relative path
0,0,0,0,0,,//add the files
0,0,0,0,0,,//run
0,0,0,0,0,,// does the modern compiler exist?
0,0,0,0,0,,// What's the working directory?  If local, then its the // folder of the input file.  Otherwise, its the "current" dir..
0,0,0,0,0,,//To change body of implemented methods use File | Settings | File Templates.
0,0,0,0,0,,// Windows adds the drive letter in uppercase, unless you run Cygwin
0,0,0,0,0,,// If this is the same name specified in 'manifest', this // is the manifest to use
0,0,0,0,0,,// assuming 'skip' otherwise // don't warn if skip has been requested explicitly, warn if user // didn't set the attribute
0,0,0,0,0,,// parse the output of the command
0,0,0,0,0,,// swallow as we've hit the max class version that // we have
0,0,0,0,0,,// number of milliseconds in a day
0,0,0,0,0,,// On IBM's JDK 1.2 the directory layout is different, 1.3 follows // Sun's layout.
0,0,0,0,0,,// Unfortunately on Windows java.home doesn't always refer // to the correct location, so we need to fall back to // assuming java is somewhere on the PATH.
0,0,0,0,0,,// can't access the booleans in MyPrinter here (even if they // were static) since the MyPrinter instance that was used in // the test has likely been loaded via a different classloader // than this class.  Therefore we make the printer assert its // state and only check for the tail invocation.
0,0,0,0,0,,// This is the most common extension case - exe for windows and OS/2, // nothing for *nix.
0,0,0,0,0,,//In Java1.5, the apache stuff moved.
0,0,0,0,0,,// Finally, show the Item properties ... // Always show the ItemID.
0,0,0,0,0,,//fall through.
0,0,0,0,0,,// give ourselves some time for the system call // to execute... tweak if you have a really over // loaded system.
0,0,0,0,0,,// in a previous version, the date of the file was set to 123456 // milliseconds since 01.01.1970 // it did not work on a computer running JDK 1.4.1_02 + Windows 2000
0,0,0,0,0,,// Just add "sourcepath" to classpath ( for JDK1.1 ) // as well as "bootclasspath" and "extdirs"
0,0,0,0,0,,// If the buildfile specifies sourcepath="", then don't // output any sourcepath.
0,0,0,0,0,,// are there any here that we forgot? // fall through
0,0,0,0,0,,//things like sun.reflection, sun.misc, sun.net
0,0,0,0,0,,// support for -source 1.1 and -source 1.2 has been // added with JDK 1.4.2 - and isn't present in 1.5.0 either
0,0,0,0,0,,//Strip '.' token
0,0,0,0,0,,// 1.5.0 doesn't support -source 1.1
0,0,0,0,0,,//If it ended in a dot, throw an exception
0,0,0,0,0,,// Exact match
0,0,0,0,0,,"/*             * throw in NetWare volume names             */"
0,0,0,0,0,,//Use the VM launcher instead of shell launcher on VMS //for java
0,0,0,0,0,,// gcj doesn't support bootclasspath dir (-bootclasspath) // so we'll emulate it for compatibility and convenience.
0,0,1,0,1,,// might read too much
0,0,0,0,0,,// would be imprecise
0,0,0,0,0,,// Gcj has no option for source-path so we // will add it to classpath.
0,0,0,0,0,,// write out the number of characters encoded in this line.
0,0,0,0,0,,// set the padding defaults
0,0,0,0,0,,//throw new IllegalStateException("Command unrecognized: " //    + response);
0,0,0,0,0,,// Use reflection to be able to build on all JDKs >= 1.1:
0,0,0,0,0,,// get the next 3 bytes (if we have them)
0,0,0,0,0,,// In an impored file (and not completely // ignoring the project tag)
0,0,0,0,0,,// no bootclasspath, therefore, get one from the java runtime
0,0,0,0,0,,// if the user has set JIKESPATH we should add the contents as well
0,0,0,0,0,,//reflection to avoid bootstrap/build problems
0,0,0,0,0,,// OK, Java 1.3.
0,0,0,0,0,,//now verify that the class has an implementation
0,0,0,0,0,,"/*             * drive letters must be considered just normal filenames.             */"
0,0,0,0,0,,"/* UnknownElement is used for tasks and data types - with               delayed eval */"
0,0,0,0,0,,//windows probing logic relies on the word 'windows' in //the OS
0,0,0,0,0,,//there are only four 9x platforms that we look for
0,0,0,0,0,,// #8031: first try Java 1.4.
0,0,0,0,0,,// Nested element
0,0,0,0,0,,// millis per second
0,0,0,0,0,,//get the host of a url
0,0,0,0,0,,// terminate with a linefeed alone
0,0,0,0,0,,// Filter out messages based on priority
0,0,0,0,0,,// Passed test 
0,0,0,0,0,,// container.addTask(task); // This is a nop in UE: task.init();
0,0,0,0,0,,//Java1.5: reachable = address.isReachable(timeout * 1000);
0,0,0,0,0,,// store the octets
0,0,0,0,0,,//utterly implausible, but catered for anyway
0,0,0,0,0,,// **   simple name specified   == path in list + name
0,0,0,0,0,,// load the parser class
0,0,0,0,0,,// padding
0,0,0,0,0,,//only text nodes that are non null after property expansion are added
0,0,0,0,0,,// do not close the stream
0,0,0,0,0,,//Empty
0,0,0,0,0,,//get some non-crypto-grade randomness from various places.
0,0,0,0,0,,// if the suffix does not starts with a '.' and the // char preceding the suffix is a '.', we assume the user // wants to remove the '.' as well (see docs)
0,0,0,0,0,,// Cannot resolve it, so skip it.
0,0,0,0,0,,// plain component
0,0,0,0,0,,//remove the initial separator; the root has it.
0,0,0,0,0,,// UNC drive
0,0,0,0,0,,// null parent dir
0,0,0,0,0,,// format: "DEVICE:[DIR.SUBDIR]FILE"
0,0,0,0,0,,// treat directories specified using .DIR syntax as files
0,0,0,0,0,,// not really user settable properties on tasks/project components
0,0,0,0,0,,//do a check for the destination file existing
0,0,0,0,0,,// execute the script
0,0,0,0,0,,// support for -source 1.1 and -source 1.2 has been // added with JDK 1.4.2, Jikes doesn't like it
0,0,0,0,0,,//assume this is an IOexception about un readability
0,0,0,0,0,,//any kind of fault: not reachable.
0,0,0,0,0,,//java1.4 or earlier
0,0,0,0,0,,// check build.compiler provides defaults
0,0,0,0,0,,//get a time
0,0,0,0,0,,//add some time. We assume no OS has a granularity this bad
0,0,0,0,0,,//pick a value that is good for everything
0,0,0,0,0,,//initial state is false.
0,0,0,0,0,,// on cygwin, our current directory can be a UNC; // assume user.dir is absolute or all hell breaks loose...
0,0,0,0,0,,// ensure that l ends with a / // so we never think /foo was a parent directory of /foobar
0,0,0,0,0,,// looks like nothing from META-INF should be added // and the check is not case insensitive. // see sun.misc.JarIndex
0,0,0,0,0,,// need to keep the package private version for backwards compatibility
0,0,0,0,0,,//every condition is xored against the previous one
0,0,0,0,0,,// build the path stack info to compare
0,0,0,0,0,,// not the same device (would be "" on Linux/Unix)
0,0,0,0,0,,//validate
0,0,0,0,0,,// no comparison possible
0,0,0,0,0,,// if "from" part is longer, fill it up with ".." // to reach path which is equal to both paths
0,0,0,0,0,,// Fall through
0,0,0,0,0,,//#now match the files
0,0,0,0,0,,// fill it up path with parts which were not equal
0,0,0,0,0,,// base directory of the fileset
0,0,0,0,0,,// Intentionally left blank
0,0,0,0,0,,// code from Magesh moved from DefaultLogger and slightly modified
0,0,0,0,0,,//if you cannot read it, you won't be able to write it either
0,0,0,0,0,,// don't add "" to the archive
0,0,0,0,0,,// make sure attributes are reset when // working on a 'new' file.
0,0,0,0,0,,// must be a zip of some sort
0,0,0,0,0,,// does the class have a package structure
0,0,0,0,0,,"/*         * The initial version used DateFormat.SHORT for the         * time format, which ignores seconds.  If we want         * seconds as well, we need DateFormat.MEDIUM, which         * in turn would break all old build files.         *         * First try to parse with DateFormat.SHORT and if         * that fails with MEDIUM - throw an exception if both         * fail.         */"
0,0,0,0,0,,// check if the package structure is more than 1 level deep
0,0,0,0,0,,// class name has more than 1 package level 'com.company.Class'
0,0,0,0,0,,// When we leave this block we can be sure all data is really // stored in main memory before the new threads start, the new // threads will for sure load the data from main memory. // // This probably is slightly paranoid.
0,0,0,0,0,,// doesn't java know interruptions are rude? // just pretend it didn't happen and go about out business. // sheesh!
0,0,0,0,0,,//check that older is up to date with a newer dest
0,0,0,0,0,,//We have ended changelog for that particular file //so we can save it
0,0,0,0,0,,//was -1
0,0,0,0,0,,// class name has only 1 package level 'package.Class'
0,0,0,0,0,,// possibly altered in prepareExec
0,0,0,0,0,,// Add a class with no package 'Class'
0,0,0,0,0,,// force BCEL classes to load now
0,0,0,0,0,,//Reset comment to empty here as we can accumulate multiple lines //in the processComment method
0,0,0,0,0,,// Same as regular <copy> task... see at end-of-file!
0,0,0,0,0,,// We want something of the form: -d ">=YYYY-MM-dd"
0,0,0,0,0,,//for now skip entries which are missing a date
0,0,0,0,0,,//Skip dates that are too early
0,0,0,0,0,,// we look through the classpath elements. If the element is a dir // we look for the file. IF it is a zip, we look for the zip entry
0,0,0,0,0,,// first letter of the previous segment of the class name 'Class' // is upper case ascii. so according to the spec it's an inner class
0,0,0,0,0,,// Default config of <mycopy> for our purposes.
0,0,0,0,0,,// Do we need to perform further processing?
0,0,0,0,0,,//Skip dates that are too late
0,0,0,0,0,,// Register Groovy ourselves, since BSF did not // natively support it in versions previous to 1.2.4.
0,0,0,0,0,,// want to keep toDir itself
0,0,0,0,0,,// This just tests that the function does not blow up
0,0,0,0,0,,// validate the input parameters
0,0,0,0,0,,// build the rdiff command
0,0,0,0,0,,// translate \1 to $1 so that the Perl5Substitution will work
0,0,0,0,0,,// no permission here
0,0,0,0,0,,// compute the compiler options based on the input options first
0,0,0,0,0,,// be strict about line separator
0,0,0,0,0,,// translate \1 to $(1) so that the Matcher will work
0,0,0,0,0,,// ds returns the directories in lexicographic order. // iterating through the array backwards means we are deleting // leaves before their parent nodes - thus making sure (well, // more likely) that the directories are empty when we try to // delete them.
0,0,0,0,0,,// Do the substitution
0,0,0,0,0,,// replace \1 with the corresponding group
0,0,0,0,0,,"/*          Nodes and heap entries run from 1.  Entry 0          for both the heap and nodes is a sentinel.        */"
0,0,0,0,0,,//        blockNo++;
0,0,0,0,0,,// // When we get here we have EITHER: // o An empty "assemble" buffer. // o No bytes to write (numToWrite == 0) //
0,0,0,0,0,,// This directory may have become empty... // We need to re-query its children list!
0,0,0,0,0,,// List of files that must be copied, irrelevant from the // fact that they are newer or not than the destination.
0,0,0,0,0,,// #24918: send standard input to the process by default.
0,0,0,0,0,,// Inner class for continually pumping the input stream during // Process's runtime.
0,0,0,0,0,,/* 20 is just a paranoia constant */
0,0,0,0,0,,// Nothing to concatenate!
0,0,0,0,0,,// ensure that the parent dir of dest file exists
0,0,0,0,0,,// could still be OS/2
0,0,0,0,0,,// empty block at end of file
0,0,0,0,0,,// Append the fragment -- we defer property replacement until // later just in case we get a partial property in a fragment.
0,0,0,0,0,,/* sort the block and establish posn of original string */
0,0,0,0,0,,// 27224 = magic (a random port which is unlikely to be in use)
0,0,0,0,0,,// support multiple packages
0,0,0,0,0,,/* Now the block's CRC, so it is in a known place. */
0,0,0,0,0,,/* Now a single bit indicating randomisation. */
0,0,0,0,0,,// force command not to be null
0,0,0,0,0,,/* Finally, block's contents proper. */
0,0,0,0,0,,// run the cvs command
0,0,0,0,0,,// parse the rdiff
0,0,0,0,0,,// followLinks should be true by default, but if this ever // changes we will need this line.
0,0,0,0,0,,"/*             * drive letters are not used, just to be considered as normal             * part of a name             */"
0,0,0,0,0,,// Should fail since a recursion will occur...
0,0,0,0,0,,// write the tag diff
0,0,0,0,0,,// it is a removed file
0,0,0,0,0,,// If the file being added is WEB-INF/web.xml, we warn if it's // not the one specified in the "webxml" attribute - or if // it's being added twice, meaning the same file is specified // by the "webxml" attribute and in a <fileset> element.
0,0,0,0,0,,//a web.xml file was found. See if it is a duplicate or not
0,0,0,0,0,,//there is no web.xml file, so add it
0,0,0,0,0,,// There have been reports that 300 files could be compiled // so 250 is a conservative approach
0,0,0,0,0,,/* special headers */
0,0,0,0,0,,/* Decide how many coding tables to use */
0,0,0,0,0,,/* Generate an initial set of coding tables */
0,0,0,0,0,,// prepare for the auto select mechanism
0,0,1,0,1,,"/*          Iterate up to N_ITERS times to improve the tables.        */"
0,0,0,0,0,,/* Compute MTF values for the selectors. */
0,0,0,0,0,,// try MIME format
0,0,0,0,0,,// SSL only allowed with MIME mail
0,0,0,0,0,,/* Transmit the mapping table. */
0,0,0,0,0,,/* Now the selectors. */
0,0,0,0,0,,/* Now the coding tables. */
0,0,0,0,0,,/* And finally, the block data proper */
0,0,0,0,0,,// try UU format
0,0,0,0,0,,/* Set group start & end marks. */
0,0,0,0,0,,// unrolled version of the else-block
0,0,0,0,0,,// try plain format
0,0,0,0,0,,"/*                  Find the coding table which is best for this group,                  and record its identity in the selector table.                */"
0,0,0,0,0,,"/*                  Increment the symbol frequencies for the selected table.                */"
0,0,0,0,0,,// a valid mailer must be present by now
0,0,0,0,0,,// a valid message is required
0,0,0,0,0,,// inlined: bsW(1, inUse[i16 + j] ? 1 : 0);
0,0,0,0,0,,// inlined: bsW(1, 1);
0,0,0,0,0,,// inlined: bsW(1, 0);
0,0,0,0,0,,// at least one address to send to/cc/bcc is required
0,0,0,0,0,,//bsBuffShadow |= 0 << (32 - bsLiveShadow - 1);
0,0,0,0,0,,// inlined: bsW(5, curr);
0,0,0,0,0,,// set the mimetype if not done already (and required)
0,0,0,0,0,,// inlined: bsW(2, 2);
0,0,0,0,0,,// identify which files should be attached
0,0,1,0,1,,// let the user know what's going to happen
0,0,0,0,0,,// inlined: bsW(2, 3);
0,0,0,0,0,,// pass the params to the mailer
0,0,0,0,0,,// send the email
0,0,0,0,0,,// setUserProperty to override system properties
0,0,0,0,0,,// let the user know what happened
0,0,0,0,0,,// Read message from a file
0,0,0,0,0,,// copy
0,0,0,0,0,,// start inline mainGTU
0,0,0,0,0,,// We assume, that everything jikes writes goes to // standard output, not to standard error. The option // -Xstdout that is given to Jikes in Javac.doJikesCompile() // should guarantee this. At least I hope so. :)
0,0,0,0,0,,// while x > 0
0,0,0,0,0,,// Set up the 2-byte frequency table
0,0,0,0,0,,// shortcut for "<address>"
0,0,0,0,0,,/* Undo the MTF values for the selectors. */
0,0,0,0,0,,// Complete the initial radix sort:
0,0,0,0,0,,// support "address (name)"
0,0,0,0,0,,"/*              The main sorting loop.        */"
0,0,0,0,0,,"/*                  Process big buckets, starting with the least full.            */"
0,0,0,0,0,,// support "(name) address"
0,0,0,0,0,,// Step 1:
0,0,0,0,0,,// Step 3:
0,0,0,0,0,,// handle 16 bit signed numbers
0,0,0,0,0,,// make maps
0,0,0,0,0,,/* directory with respect to       */
0,0,0,0,0,,// a rather convoluted equals() test
0,0,0,0,0,,// check if liaison wants to log errors using us as logger
0,0,0,0,0,,// If we enter here, it means that the stylesheet is supplied // via style attribute
0,0,0,0,0,,// Process all the files marked for styling
0,0,0,0,0,,// New env var...append the previous one if we have it.
0,0,0,0,0,,// Start handling SAX events
0,0,0,0,0,,// Let parent resume handling SAX events
0,0,0,0,0,,// with blockSize 900k //     256 byte //     256 byte //    1032 byte //   18002 byte //   18002 byte
0,0,0,0,0,,//     256 byte //    1548 byte //    6192 byte //      24 byte //      12 byte //    6192 byte //       6 byte //      16 byte
0,0,0,0,0,,// check attribute overrides build.compiler
0,0,0,0,0,,// allow this as imported in targets are only tested when a target is run
0,0,0,0,0,,// take care of dependencies
0,0,0,0,0,,// swallow here, will be thrown again in // UnknownElement.maybeConfigure if the problem persists.
0,0,0,0,0,,// To work properly with national charsets we have to use // implementation of interface javax.activation.DataSource
0,0,0,0,0,,//    4000 byte //    4000 byte //    4000 byte
0,0,0,0,0,,//    1024 byte //    1024 byte //     256 byte
0,0,0,0,0,,// Must be like "text/plain; charset=windows-1251"
0,0,0,0,0,,//    1040 byte //    2064 byte //    2064 byte
0,0,0,0,0,,// Just print a message, like the previous versions of this class did
0,0,0,0,0,,// Aside, the JDK is clearly unaware of the Scottish // 'session', which involves excessive quantities of // alcohol :-)
0,0,0,0,0,,// Variables used by setup* methods exclusively
0,0,0,0,0,,// We call liason.configure() and then liaison.setStylesheet() // so that the internal variables of liaison can be set up
0,0,0,0,0,,// Give always a slash as file separator, so the stylesheet could be sure about that // Use '.' so a dir+"/"+name would not result in an absolute path
0,0,0,0,0,,// currBlockNo++;
0,0,0,0,0,,// SMTP provider
0,0,0,0,0,,// A bad CRC is considered a fatal error.
0,0,0,0,0,,/* Receive the mapping table */
0,0,0,1,1,,//XXX task.setTaskType(tag);
0,0,0,0,0,,//create the message
