projectname,classification,commenttext
JMeter,WITHOUT_CLASSIFICATION,// text backup
JMeter,WITHOUT_CLASSIFICATION,// double click
JMeter,WITHOUT_CLASSIFICATION,// view only
JMeter,WITHOUT_CLASSIFICATION,// double (pressed) click
JMeter,WITHOUT_CLASSIFICATION,// in main table (evt mousePressed because cell is editable)
JMeter,WITHOUT_CLASSIFICATION,// add the button to the button group
JMeter,WITHOUT_CLASSIFICATION,// add the button
JMeter,WITHOUT_CLASSIFICATION,// implicit return empty toolbar if icons == null
JMeter,WITHOUT_CLASSIFICATION,// Get the standard toolbar properties
JMeter,WITHOUT_CLASSIFICATION,// already reported by IconToolbarBean
JMeter,WITHOUT_CLASSIFICATION,// in seconds
JMeter,WITHOUT_CLASSIFICATION,//this.setPreferredSize(new Dimension(400150));
JMeter,WITHOUT_CLASSIFICATION,// i.e. bypass the Functors
JMeter,WITHOUT_CLASSIFICATION,// Mainly needed for unit test Serialisable tests
JMeter,WITHOUT_CLASSIFICATION,"/*     * Ensure that a report is not skipped if we are slightly late in checking     * the time.     */"
JMeter,WITHOUT_CLASSIFICATION,"/*     * This map allows summarisers with the same name to contribute to the same totals.     */"
JMeter,WITHOUT_CLASSIFICATION,//@GuardedBy("accumulators") - needed to ensure consistency between this and instanceCount
JMeter,WITHOUT_CLASSIFICATION,//@GuardedBy("accumulators") // number of active tests
JMeter,WITHOUT_CLASSIFICATION,//@GuardedBy("myTotals")
JMeter,WITHOUT_CLASSIFICATION,// Name of the accumulator. Set up by testStarted().
JMeter,WITHOUT_CLASSIFICATION,"/*     * Contains the items needed to collect stats for a summariser     *     */"
JMeter,WITHOUT_CLASSIFICATION,// copy the data to minimise the synch time
JMeter,WITHOUT_CLASSIFICATION,// stop double-reporting
JMeter,WITHOUT_CLASSIFICATION,// Only if we have updated them
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // for intermediate use // output line buffer
JMeter,WITHOUT_CLASSIFICATION,// Rate is effectively infinite
JMeter,WITHOUT_CLASSIFICATION,// Avalon only
JMeter,WITHOUT_CLASSIFICATION,// rounded seconds // No point displaying decimals (less than 1% error) // decimal would be zero
JMeter,WITHOUT_CLASSIFICATION,// fractional seconds // This will round
JMeter,WITHOUT_CLASSIFICATION,// We're not done yet
JMeter,WITHOUT_CLASSIFICATION,// boolean autoScale = true;
JMeter,WITHOUT_CLASSIFICATION,// setup drawing area
JMeter,WITHOUT_CLASSIFICATION,// draw grid
JMeter,WITHOUT_CLASSIFICATION,// draw axis
JMeter,WITHOUT_CLASSIFICATION,// draw data lines
JMeter,WITHOUT_CLASSIFICATION,// e.g. in non-GUI mode
JMeter,WITHOUT_CLASSIFICATION,// This string is used to identify local test runs so must not be a valid host name // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Static variables
JMeter,WITHOUT_CLASSIFICATION,// Lock used to guard static mutable variables
JMeter,WITHOUT_CLASSIFICATION,//@GuardedBy("LOCK")
JMeter,WITHOUT_CLASSIFICATION,// Instance variables (guarded by volatile)
JMeter,WITHOUT_CLASSIFICATION,// Unfortunately AbstractTestElement does not call super.clone()
JMeter,WITHOUT_CLASSIFICATION,// successOnly and errorOnly cannot both be set
JMeter,WITHOUT_CLASSIFICATION,// No need for the hook now
JMeter,WITHOUT_CLASSIFICATION,// Only add the hook once
JMeter,WITHOUT_CLASSIFICATION,// No point reading the file if there's no visualiser
JMeter,WITHOUT_CLASSIFICATION,// probably Avalon format
JMeter,WITHOUT_CLASSIFICATION,// Only for use by CSVSaveService
JMeter,WITHOUT_CLASSIFICATION,// We are processing XML // Assume XStream
JMeter,WITHOUT_CLASSIFICATION,// Ensure that the sample save config is not shared between copied nodes // N.B. clone only seems to be used for client-server tests
JMeter,WITHOUT_CLASSIFICATION,// Find the name of the directory containing the file // and create it - if there is one
JMeter,WITHOUT_CLASSIFICATION,// TODO Charset ? // Get the first line and see if it is XML
JMeter,WITHOUT_CLASSIFICATION,// Can't do it as a static initialisation because SaveService // is being constructed when this is called
JMeter,WITHOUT_CLASSIFICATION,// Added in version 1.1 // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// returns false if directory already exists so need to check again
JMeter,WITHOUT_CLASSIFICATION,// else if might have been created by another process so not a problem
JMeter,WITHOUT_CLASSIFICATION,// returns false if the file did not contain the terminator
JMeter,WITHOUT_CLASSIFICATION,// found the string
JMeter,WITHOUT_CLASSIFICATION,// reads to end of line OR end of file
JMeter,WITHOUT_CLASSIFICATION,// !saveAsXml
JMeter,WITHOUT_CLASSIFICATION,// Truncate the file
JMeter,WITHOUT_CLASSIFICATION,// should throw exception back to caller
JMeter,WITHOUT_CLASSIFICATION,// Used by: MonitorHealthVisualizer.add(SampleResult res)
JMeter,WITHOUT_CLASSIFICATION,//+ JMX property names; do not change
JMeter,WITHOUT_CLASSIFICATION,//- JMX property names
JMeter,WITHOUT_CLASSIFICATION,//NOTUSED private static final String DATABASE = "db"; // $NON_NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Associate sample with file name
JMeter,WITHOUT_CLASSIFICATION,// Mutable int to keep track of sample count
JMeter,WITHOUT_CLASSIFICATION,// Should we save the sample?
JMeter,WITHOUT_CLASSIFICATION,// finish processing samples
JMeter,WITHOUT_CLASSIFICATION,// Needed to avoid Class cast error in Clear.java
JMeter,WITHOUT_CLASSIFICATION,// client log file
JMeter,WITHOUT_CLASSIFICATION,// Not currently needed by any Remoteable classes // Anyway would probably be too expensive in terms of network traffic //  // void testIterationStart(LoopIterationEvent event);
JMeter,WITHOUT_CLASSIFICATION,// ensure output is flushed
JMeter,WITHOUT_CLASSIFICATION,// server log file
JMeter,WITHOUT_CLASSIFICATION,"/** * Holds details of which sample attributes to save. * * The pop-up dialogue for this is created by the class SavePropertyDialog which assumes: * For each field XXX * - methods have the signature ""boolean saveXXX()"" * - a corresponding ""void setXXX(boolean)"" method * - messages.properties contains the key save_XXX * * */"
JMeter,WITHOUT_CLASSIFICATION,//add(makeTitlePanel() BorderLayout.NORTH);
JMeter,WITHOUT_CLASSIFICATION,// Initialise values from properties
JMeter,WITHOUT_CLASSIFICATION,// Save bytes read // $NON_NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Save URL // $NON_NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Save fileName for ResultSaver // $NON_NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Save hostname for ResultSaver // $NON_NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Don't save this as it is derived from the time format
JMeter,WITHOUT_CLASSIFICATION,// Prepare for a pretty date
JMeter,WITHOUT_CLASSIFICATION,// Defaults from properties:
JMeter,WITHOUT_CLASSIFICATION,// reversed compare allows for null
JMeter,WITHOUT_CLASSIFICATION,// Don't save this as not settable via GUI
JMeter,WITHOUT_CLASSIFICATION,// $NON_NLS-1$ // N.B. Remember to update the equals and hashCode methods when adding new variables.
JMeter,WITHOUT_CLASSIFICATION,// Give access to initial configuration
JMeter,WITHOUT_CLASSIFICATION,// We know we are comparing to another SampleSaveConfiguration
JMeter,WITHOUT_CLASSIFICATION,///////////////////// Start of standard save/set access methods /////////////////////
JMeter,WITHOUT_CLASSIFICATION,// as per 2.0 branch
JMeter,WITHOUT_CLASSIFICATION,// maintain relationship
JMeter,WITHOUT_CLASSIFICATION,// Defaults to empty;
JMeter,WITHOUT_CLASSIFICATION,// Used by old Save service
JMeter,WITHOUT_CLASSIFICATION,// Static fields are set by the server when the class is constructed
JMeter,WITHOUT_CLASSIFICATION,// Locate the statistical sample colector
JMeter,WITHOUT_CLASSIFICATION,// store the new statistical result collector
JMeter,WITHOUT_CLASSIFICATION,// add a new wrapper samplevent
JMeter,WITHOUT_CLASSIFICATION,// No need to log normally as we set the status // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Checking for and creating initial timestamp to check against
JMeter,WITHOUT_CLASSIFICATION,// The values. Entries may be null but there will be the correct number.
JMeter,WITHOUT_CLASSIFICATION,// The hostname cannot change during a run so safe to cache it just once
JMeter,WITHOUT_CLASSIFICATION,"/*     * Only for Unit tests     */"
JMeter,WITHOUT_CLASSIFICATION,// Needs to be accessible from Test code
JMeter,WITHOUT_CLASSIFICATION,/* The default used by {@link #setResponseData(String String)} */
JMeter,WITHOUT_CLASSIFICATION,/* empty arrays which can be returned instead of null */
JMeter,WITHOUT_CLASSIFICATION,// Never return null
JMeter,WITHOUT_CLASSIFICATION,// e.g. text/html; charset=utf-8
JMeter,WITHOUT_CLASSIFICATION,// TODO timeStamp == 0 means either not yet initialised or no stamp available (e.g. when loading a results file)
JMeter,WITHOUT_CLASSIFICATION,// Allow for non-sample time
JMeter,WITHOUT_CLASSIFICATION,// Don't return null if not set
JMeter,WITHOUT_CLASSIFICATION,//@GuardedBy("this"")
JMeter,WITHOUT_CLASSIFICATION,// (is this really the character set?) e.g. // ISO-8895-1 UTF-8
JMeter,WITHOUT_CLASSIFICATION,// Allows override of sample size in case sampler does not want to store all the data
JMeter,WITHOUT_CLASSIFICATION,// Allow read-only access from test code
JMeter,WITHOUT_CLASSIFICATION,// How long between checks of nanotime; default 5000ms; set to <=0 to disable the thread
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$;
JMeter,WITHOUT_CLASSIFICATION,// Make sure we start with a reasonable value
JMeter,WITHOUT_CLASSIFICATION,// Allow test code to change the default useNanoTime setting
JMeter,WITHOUT_CLASSIFICATION,// Allow test code to change the default useNanoTime and nanoThreadSleep settings
JMeter,WITHOUT_CLASSIFICATION,// Helper method to maintain timestamp relationships
JMeter,WITHOUT_CLASSIFICATION,"/*-------------------------------------------------------------------------     * Methods implemented from org.xml.sax.ContentHandler     *----------------------------------------------------------------------- */"
JMeter,WITHOUT_CLASSIFICATION,// Create unique object as marker for end of queue
JMeter,WITHOUT_CLASSIFICATION,//OK //OK //OK //OK // files is created automatically and applies per instance //OK
JMeter,WITHOUT_CLASSIFICATION,// TODO ?? //OK //OK
JMeter,WITHOUT_CLASSIFICATION,// handle: ContentType: text/plain; charset=ISO-8859-1; format=flowed
JMeter,WITHOUT_CLASSIFICATION,// Check for quoted string // $NON-NLS-1$ // remove quotes
JMeter,WITHOUT_CLASSIFICATION,// List of types that are known to be binary
JMeter,WITHOUT_CLASSIFICATION,// List of types that are known to be ascii although they may appear to be binary
JMeter,WITHOUT_CLASSIFICATION,"/*     * Helper methods N.B. setStartTime must be called before setEndTime     *     * setStartTime is used by HTTPSampleResult to clone the parent sampler and     * allow the original start time to be kept     */"
JMeter,WITHOUT_CLASSIFICATION,// how many times we had to wait to queue a sample
JMeter,WITHOUT_CLASSIFICATION,// Can now afford to wait a bit longer between checks
JMeter,WITHOUT_CLASSIFICATION,// created by client
JMeter,WITHOUT_CLASSIFICATION,// created by server in readResolve method
JMeter,WITHOUT_CLASSIFICATION,// show what we did manage to retrieve
JMeter,WITHOUT_CLASSIFICATION,// client
JMeter,WITHOUT_CLASSIFICATION,// For completeness
JMeter,WITHOUT_CLASSIFICATION,// how long we had to wait (nanoSeconds)
JMeter,WITHOUT_CLASSIFICATION,// for reading from CSV files // ignored currently
JMeter,WITHOUT_CLASSIFICATION,// returns null if nothing on queue currently
JMeter,WITHOUT_CLASSIFICATION,// Wait longer than a clock pulse (generally 10-15ms) // Catch an early clock pulse to reduce slop.
JMeter,WITHOUT_CLASSIFICATION,// OK because sampleStore is of type ArrayList<SampleEvent>
JMeter,WITHOUT_CLASSIFICATION,// Created by SampleSenderFactory
JMeter,WITHOUT_CLASSIFICATION,// we failed to add the element first time
JMeter,WITHOUT_CLASSIFICATION,// server
JMeter,WITHOUT_CLASSIFICATION,// try to process as many as possible
JMeter,WITHOUT_CLASSIFICATION,// Compute bytes before stripping
JMeter,WITHOUT_CLASSIFICATION,// Configuration items set up by readResolve
JMeter,WITHOUT_CLASSIFICATION,// Static fields are resolved on the server
JMeter,WITHOUT_CLASSIFICATION,// instance fields are copied from the client instance
JMeter,WITHOUT_CLASSIFICATION,// Set clonedSet;
JMeter,WITHOUT_CLASSIFICATION,// Server-only work item
JMeter,WITHOUT_CLASSIFICATION,// Extended property name // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// clonedSet = new HashSet();
JMeter,WITHOUT_CLASSIFICATION,// Need to maintain our own elapsed timer to ensure more accurate aggregation
JMeter,WITHOUT_CLASSIFICATION,// May be called by XStream
JMeter,WITHOUT_CLASSIFICATION,// Copy data that is shared between samples (i.e. the key items):
JMeter,WITHOUT_CLASSIFICATION,// Assume result is OK // because we add the sample count in later
JMeter,WITHOUT_CLASSIFICATION,// Add Sample Counter
JMeter,WITHOUT_CLASSIFICATION,// Add Error Counter
JMeter,WITHOUT_CLASSIFICATION,// Overrides SampleResult
JMeter,WITHOUT_CLASSIFICATION,// for reading CSV files
JMeter,WITHOUT_CLASSIFICATION,// superclass is not typed
JMeter,WITHOUT_CLASSIFICATION,// Names of DataHolder entries for JTL processing // $NON-NLS-1$ // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Names of DataHolder entries for JMX processing // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Override wrapMapper in order to insert the Wrapper in the chain
JMeter,WITHOUT_CLASSIFICATION,// Provide our own aliasing using strings rather than classes
JMeter,WITHOUT_CLASSIFICATION,// Translate to alias and then delegate to wrapped class
JMeter,WITHOUT_CLASSIFICATION,// superclass does not use types
JMeter,WITHOUT_CLASSIFICATION,// was type but that caused FindBugs warning
JMeter,WITHOUT_CLASSIFICATION,// The XML header with placeholder for encoding since that is controlled by property // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Default file name // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Property name used to define file name // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Default to overall format and then to version 2.2
JMeter,WITHOUT_CLASSIFICATION,// Define file format property names // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Instantiate the sampler
JMeter,WITHOUT_CLASSIFICATION,// Holds the reverse mappings // Key: full class name Entry: primary alias
JMeter,WITHOUT_CLASSIFICATION,// This is written to JMX files by ScriptWrapperConverter // read from properties file; written to JMX files
JMeter,WITHOUT_CLASSIFICATION,// Helper method to simplify alias creation from properties
JMeter,WITHOUT_CLASSIFICATION,// Can have multiple aliases for same target classname
JMeter,WITHOUT_CLASSIFICATION,// Load the alias properties
JMeter,WITHOUT_CLASSIFICATION,// now create the aliases
JMeter,WITHOUT_CLASSIFICATION,// Remove the leading "_"
JMeter,WITHOUT_CLASSIFICATION,// Called by Save function
JMeter,WITHOUT_CLASSIFICATION,// Used by Test code
JMeter,WITHOUT_CLASSIFICATION,// Ensure terminated properly
JMeter,WITHOUT_CLASSIFICATION,// Used by ResultCollector.sampleOccurred(SampleEvent event)
JMeter,WITHOUT_CLASSIFICATION,// Used by ResultCollector#recordStats()
JMeter,WITHOUT_CLASSIFICATION,// Routines for TestSaveService
JMeter,WITHOUT_CLASSIFICATION,// Allow test code to check for spurious class references
JMeter,WITHOUT_CLASSIFICATION,//boolean OK = true;
JMeter,WITHOUT_CLASSIFICATION,// don't bother checking class is present if it is to be updated
JMeter,WITHOUT_CLASSIFICATION,// Extract version digits from String of the form #Revision: n.mm # // (where # is actually $ above)
JMeter,WITHOUT_CLASSIFICATION,// Check if we have a encoding to use from properties
JMeter,WITHOUT_CLASSIFICATION,// Used by ResultCollector when creating output files
JMeter,WITHOUT_CLASSIFICATION,// Write XML header if we have the charset to use for encoding
JMeter,WITHOUT_CLASSIFICATION,// we clean up the ResultCollector to make sure there's // no slow leaks
JMeter,WITHOUT_CLASSIFICATION,// Used by ScriptWrapperConverter
JMeter,WITHOUT_CLASSIFICATION,// Shared with TestElementSaver // $NON-NLS-1$ // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Probably no point in converting this to return a SampleEvent
JMeter,WITHOUT_CLASSIFICATION,// just like the aggregate listener we use the sample label to represent // a row. in this case we use it as a key.
JMeter,WITHOUT_CLASSIFICATION,// Separate argument
JMeter,WITHOUT_CLASSIFICATION,// Used to be 'd谩bale' but caused trouble on Gump. Reasons // unknown.
JMeter,WITHOUT_CLASSIFICATION,// Check that calls to getResString use a valid property key name
JMeter,WITHOUT_CLASSIFICATION,// Called by SaveService.loadTree(InputStream reader) if XStream loading fails
JMeter,WITHOUT_CLASSIFICATION,"/*         * Controller         * + Before         * + Switch (cond)         * + + zero         * + + Controller sub_1         * + + + one         * + + two         * + + Controller sub_2         * + + + three         * + After         */"
JMeter,WITHOUT_CLASSIFICATION,// OK // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Do upgrade translation:
JMeter,WITHOUT_CLASSIFICATION,// must always agree
JMeter,WITHOUT_CLASSIFICATION,// Create the property:
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-2$ // $NON-NLS-1$ // $NON-NLS-2$
JMeter,WITHOUT_CLASSIFICATION,// 1k - the previous 100k made no sense (there's tons of buffers // elsewhere in the chain) and it caused OOM when many concurrent // uploads were being done. Could be fixed by increasing the evacuation // ratio in bin/jmeter[.bat] but this is better.
JMeter,WITHOUT_CLASSIFICATION,// Called by ResultCollector#loadExistingFile() if XStream loading fails
JMeter,WITHOUT_CLASSIFICATION,// --------------------------------------------------------------------- // ADDITIONAL CSV RESULT FILE CONSTANTS AND FIELD NAME CONSTANTS // ---------------------------------------------------------------------
JMeter,WITHOUT_CLASSIFICATION,// Used to enclose variable name labels to distinguish from any of the // above labels // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// Initial config from properties
JMeter,WITHOUT_CLASSIFICATION,// Date formats to try if the time format does not parse as milliseconds
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ (for compatibility this is the original default)
JMeter,WITHOUT_CLASSIFICATION,// Enough to read the header column names // Get the first line and see if it is the header
JMeter,WITHOUT_CLASSIFICATION,// not a valid header
JMeter,WITHOUT_CLASSIFICATION,// may change the format later // restart from beginning
JMeter,WITHOUT_CLASSIFICATION,// may be updated
JMeter,WITHOUT_CLASSIFICATION,// Save the name for error reporting
JMeter,WITHOUT_CLASSIFICATION,// method is only ever called from one thread at a time // so it's OK to use a static DateFormat
JMeter,WITHOUT_CLASSIFICATION,// can this happen?
JMeter,WITHOUT_CLASSIFICATION,// Strip off the trailing delimiter
JMeter,WITHOUT_CLASSIFICATION,// Map header names to set() methods
JMeter,WITHOUT_CLASSIFICATION,// These entries must be in the same order as columns are saved/restored.
JMeter,WITHOUT_CLASSIFICATION,// Try // default // delimiter
JMeter,WITHOUT_CLASSIFICATION,// now validate the // result
JMeter,WITHOUT_CLASSIFICATION,// failed to recognise the header
JMeter,WITHOUT_CLASSIFICATION,// We know the column names all exist so create the config
JMeter,WITHOUT_CLASSIFICATION,// Check if the line is a header
JMeter,WITHOUT_CLASSIFICATION,// Check for Quoted variable names
JMeter,WITHOUT_CLASSIFICATION,// they are always last
JMeter,WITHOUT_CLASSIFICATION,// unknown column name
JMeter,WITHOUT_CLASSIFICATION,// out of order
JMeter,WITHOUT_CLASSIFICATION,// These methods handle parameters that could contain delimiters or // quotes:
JMeter,WITHOUT_CLASSIFICATION,// These methods handle parameters that cannot contain delimiters or // quotes
JMeter,WITHOUT_CLASSIFICATION,// Need both sample and error count to be any use
JMeter,WITHOUT_CLASSIFICATION,// add a message when no http sample //$NON-NLS-1$ //$NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,"/*     * Private versions of what might eventually be part of Commons-CSV or     * Commons-Lang/Io...     */"
JMeter,WITHOUT_CLASSIFICATION,// double the quote char
JMeter,WITHOUT_CLASSIFICATION,// doubled quote => quote
JMeter,WITHOUT_CLASSIFICATION,// State of the parser
JMeter,WITHOUT_CLASSIFICATION,// Remove following \n if present
JMeter,WITHOUT_CLASSIFICATION,// while not EOF // EOF (or end of string) so collect any remaining data
JMeter,WITHOUT_CLASSIFICATION,"/* * This is not currently used by JMeter code. * As it uses Sun-specific code (the only such in JMeter) it has been commented out for now. */"
JMeter,WITHOUT_CLASSIFICATION,// Remove the JavaConfig class from the list since it only // implements the interface for error conditions.
JMeter,WITHOUT_CLASSIFICATION,// If a user has set parameters in one test and then // selects a different test which supports the same // parameters those parameters should have the same // values that they did in the original test.
JMeter,WITHOUT_CLASSIFICATION,// These are not useful yet as have not found how to get updated values back //mgr.declareBean("ResponseCode" "200" String.class); // $NON-NLS-1$ //mgr.declareBean("ResponseMessage" "OK" String.class); // $NON-NLS-1$ //mgr.declareBean("IsSuccess" Boolean.TRUE Boolean.class); // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// superclass does not use types
JMeter,WITHOUT_CLASSIFICATION,// rethrow other errors
JMeter,WITHOUT_CLASSIFICATION,// mainly for TestElementConverter
JMeter,WITHOUT_CLASSIFICATION,// Skip special properties if required
JMeter,WITHOUT_CLASSIFICATION,// remap the class name
JMeter,WITHOUT_CLASSIFICATION,// No need to check version just process the attributes if present
JMeter,WITHOUT_CLASSIFICATION,// Only decode strings if inVersion = 1.0
JMeter,WITHOUT_CLASSIFICATION,// Names of properties that are handled specially
JMeter,WITHOUT_CLASSIFICATION,"/*     * Ensure that the required class variables are cloned     * as this is not currently done by the super-implementation.     */"
JMeter,WITHOUT_CLASSIFICATION,// Don't save empty comments
JMeter,WITHOUT_CLASSIFICATION,// An additional note on using HashSets to store URLs: I just // discovered that obtaining the hashCode of a java.net.URL implies // a domain-name resolution process. This means significant delays // can occur even more so if the domain name is not resolvable. // Whether this can be a problem in practical situations I can't tell // but // thought I'd keep a note just in case... // BTW note that using a List and removing duplicates via scan // would not help since URL.equals requires name resolution too. // The above problem has now been addressed with the URLString and // URLCollection classes.
JMeter,WITHOUT_CLASSIFICATION,// Always decode
JMeter,WITHOUT_CLASSIFICATION,// default charset
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // Must be same as Header.HNAME - but that is built // later
JMeter,WITHOUT_CLASSIFICATION,// Additional member names which are currently not written out // $NON-NLS-1$ // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// These are new fields; not saved unless true
JMeter,WITHOUT_CLASSIFICATION,// These fields are not currently saved or restored
JMeter,WITHOUT_CLASSIFICATION,// Save most things
JMeter,WITHOUT_CLASSIFICATION,// Save the new fields - but only if they are not the default
JMeter,WITHOUT_CLASSIFICATION,// Helper method to simplify marshall routine
JMeter,WITHOUT_CLASSIFICATION,// Maintain backward compatibility (bytes was not in the JMX file)
JMeter,WITHOUT_CLASSIFICATION,// Make sure decoding follows input file
JMeter,WITHOUT_CLASSIFICATION,//@GuardedBy("this") NOTE this also guards against possible window in checkForOpenFiles()
JMeter,WITHOUT_CLASSIFICATION,// volatile needed to ensure safe publication
JMeter,WITHOUT_CLASSIFICATION,// Cannot be instantiated
JMeter,WITHOUT_CLASSIFICATION,// checks for entries in use
JMeter,WITHOUT_CLASSIFICATION,// tidy up any unused entries
JMeter,WITHOUT_CLASSIFICATION,// Must first convert to absolute path names to ensure parents are available
JMeter,WITHOUT_CLASSIFICATION,// need to check if we are at EOF already
JMeter,WITHOUT_CLASSIFICATION,// already at EOF
JMeter,WITHOUT_CLASSIFICATION,// If file encoding is specified write using that encoding otherwise use default platform encoding
JMeter,WITHOUT_CLASSIFICATION,// package access for test code only
JMeter,WITHOUT_CLASSIFICATION,// Some known attribute names just for convenience:
JMeter,WITHOUT_CLASSIFICATION,// Store the resource bundle as an attribute of the BeanDescriptor:
JMeter,WITHOUT_CLASSIFICATION,// Localize the property names and descriptions:
JMeter,WITHOUT_CLASSIFICATION,// we also provide the resource bundle
JMeter,WITHOUT_CLASSIFICATION,// i is used below
JMeter,WITHOUT_CLASSIFICATION,// We can't assign null to primitive types.
JMeter,WITHOUT_CLASSIFICATION,// Can occur running headless on Jenkins
JMeter,WITHOUT_CLASSIFICATION,// value was not provided and this is allowed
JMeter,WITHOUT_CLASSIFICATION,// Not an expression (isn't or can't be) not null.
JMeter,WITHOUT_CLASSIFICATION,// The known tags are assumed to be valid:
JMeter,WITHOUT_CLASSIFICATION,// Was not a tag so if we can't accept other values...
JMeter,WITHOUT_CLASSIFICATION,// setAsText failed: not valid
JMeter,WITHOUT_CLASSIFICATION,// setAsText succeeded: valid
JMeter,WITHOUT_CLASSIFICATION,// Check old values don't hang around: // fewer matches
JMeter,WITHOUT_CLASSIFICATION,/// final because called from ctor
JMeter,WITHOUT_CLASSIFICATION,// Localize the bean name // $NON-NLS-1$ // $NON-NLS-1$
JMeter,WITHOUT_CLASSIFICATION,// not an expression (isn't or can't be) not null.
JMeter,WITHOUT_CLASSIFICATION,// Provide an initial edit value if necessary -- this is an // heuristic that tries to provide the most convenient // initial edit value:
JMeter,WITHOUT_CLASSIFICATION,//not interested in this method.
JMeter,WITHOUT_CLASSIFICATION,// not an expression (can't be or isn't) not null.
JMeter,WITHOUT_CLASSIFICATION,// same as Parent
JMeter,WITHOUT_CLASSIFICATION,// Revert to the previous value:
JMeter,WITHOUT_CLASSIFICATION,// Get and sort the property descriptors:
JMeter,WITHOUT_CLASSIFICATION,// $NON-NLS-$
JMeter,WITHOUT_CLASSIFICATION,// Obtain the propertyEditors:
JMeter,WITHOUT_CLASSIFICATION,// Index is also used for accessing editors array
JMeter,WITHOUT_CLASSIFICATION,// Don't get editors for hidden or non-read-write properties:
JMeter,WITHOUT_CLASSIFICATION,// we check the class type above
JMeter,WITHOUT_CLASSIFICATION,// In case of BSF and JSR elements i want to add textAreaEditor as a listener to scriptLanguage ComboBox.
JMeter,WITHOUT_CLASSIFICATION,// Create the CSVRead function and set its parameters.
JMeter,WITHOUT_CLASSIFICATION,// Some editors do tiny transformations (e.g. "true" to // "True"...): // may throw IllegalArgumentException
JMeter,WITHOUT_CLASSIFICATION,// Initialize the GUI:
JMeter,WITHOUT_CLASSIFICATION,// acceptsNull // acceptsExpressions // acceptsOther
JMeter,WITHOUT_CLASSIFICATION,// Uninitialized -- set it to the defaults:
JMeter,WITHOUT_CLASSIFICATION,// Now set the editors to the element's values:
JMeter,WITHOUT_CLASSIFICATION,// for labels
JMeter,WITHOUT_CLASSIFICATION,// for editors
JMeter,WITHOUT_CLASSIFICATION,// for panels
JMeter,WITHOUT_CLASSIFICATION,// The minimum index of the tags in the combo box
JMeter,WITHOUT_CLASSIFICATION,// Check init file functioning
JMeter,WITHOUT_CLASSIFICATION,// The maximum index of the tags in the combo box
JMeter,WITHOUT_CLASSIFICATION,// only for use from test code
JMeter,WITHOUT_CLASSIFICATION,// Needs to be done before any GUI classes are instantiated
JMeter,WITHOUT_CLASSIFICATION,// Add a 0-sized invisible component that will take all the vertical // space that nobody wants:
JMeter,WITHOUT_CLASSIFICATION,// track where tags start ...
JMeter,WITHOUT_CLASSIFICATION,// col 1 line 1 *A
JMeter,WITHOUT_CLASSIFICATION,// ... and where they end
JMeter,WITHOUT_CLASSIFICATION,// Not a tag entry return the original value
JMeter,WITHOUT_CLASSIFICATION,// will revert to last valid value if invalid
JMeter,WITHOUT_CLASSIFICATION,// Replace a string with its translation if one exists
JMeter,WITHOUT_CLASSIFICATION,// not sure if null is passed in but no harm in setting it
JMeter,WITHOUT_CLASSIFICATION,// A quick verification just in case:
JMeter,WITHOUT_CLASSIFICATION,// Get the beanInfo:
JMeter,WITHOUT_CLASSIFICATION,// Fetch data from screen fields
JMeter,WITHOUT_CLASSIFICATION,// Copy all property values from the map into the element:
JMeter,WITHOUT_CLASSIFICATION,// cannot be null
JMeter,WITHOUT_CLASSIFICATION,// Copy all property values into the map:
JMeter,WITHOUT_CLASSIFICATION,// handles hex as well
JMeter,WITHOUT_CLASSIFICATION,// col2 line 1 *B
