Label, Type, Content
0, Line, //  send a response... 
0, Line, //  Start peer0,1,2 servers with quorum.auth.enableSasl=false and   quorum.auth.learnerRequireSasl=false, quorum.auth.serverRequireSasl=false 
0, Line, //  Set sizeLimit to be very high number, so we can pull all transactions 
0, Line, //  response as with other packets. 
0, Line, //  Multiply by 1000 to get   reqs/sec 
0, Line, //  initial data is written. 
0, Line, //  We want to queue the request to be processed before we submit   the request to the leader so that we are ready to receive 
0, Line, //  add back host number 0 
0, Line, //  Make sure we can instantiate a trust manager from the PEM file on disk 
0, Line, //  0xff = Extended feature is ON   0x0001 = Unsupported extended type id (1) 
0, Line, //  Explicitly add to global session if the flag is not set 
0, Line, //  request.addRQRec(">final"); 
0, Line, //  the files   are sorted with zxid's 
0, Line, //  If the connection is not in the master list it's already been closed 
0, Block, /*  this 'Client' section has the correct password, but we're not configured                                  to  use it (we're configured by the above System.setProperty(...LOGIN_CONTEXT_NAME_KEY...) to                                   use the 'MyZookeeperClient' section, which has an incorrect password). */
0, Line, //  parse the output   clear the input stream buffer 
0, Line, //  check for more than 2 children --   if zookeeper_stats and zookeeper_quotas   are not the children then this path   is an ancestor of some path that 
0, Line, //  quorum.auth.learnerRequireSasl=false, quorum.auth.serverRequireSasl=false 
0, Line, //  Wait for falseLeader to rejoin the quorum 
0, Line, //  parent channel options 
1, Block, /*              * The following sequence of code is stupid! You would think that             * only sock.close() is needed, but alas, it doesn't work that way.             * If you just do sock.close() there are cases where the socket             * doesn't actually close...              */
0, Line, //  Validate status code at the end of authentication exchange. 
0, Block, /*      * (non-Javadoc)     *      * @see     * org.apache.zookeeper.inspector.manager.ZooInspectorManager#disconnect()      */
0, Line, //  *************** <END> CientCnxnSocketNetty </END> ****************** 
0, Line, //  Otherwise proceed with the connection 
0, Line, //  input buffer until after throttling is turned off. Need to make sure both modes work. 
0, Line, //  check exceptions 
0, Line, //  Find the leader by id 
0, Line, //  For Invalid ACls should not throw exception 
0, Line, //  create child to see NodeChildren notification 
0, Line, //     private void notestConnections()          throws IOException, InterruptedException, KeeperException      {          ZooKeeper zk; 
0, Line, //  found path watchers 
0, Line, //  the sleep is necessary so that the leader figures out 
0, Line, //  sanity check 
0, Block, /*      * Methods to aid in testing follow.     *      * THESE METHODS ARE EXPECTED TO BE USED FOR TESTING ONLY!!!      */
0, Line, //  Use subject.getPrincipals().isEmpty() as an indication of which SASL   mechanism to use: if empty, use DIGEST-MD5; otherwise, use GSSAPI. 
0, Block, /*  new client port  */
0, Line, //  Animate from top! 
0, Line, //  DIFF + 2 proposals + 2 commit 
0, Line, //  Generate snapshot and close files. 
0, Line, //  create with valid sequential flag 
0, Line, //  Check whether it's a global session. We can ignore those   because they are handled at the leader, but if not, rethrow.   We check local session status first to avoid race condition   with session upgrading. 
0, Line, //  add all non-excluded log files 
0, Line, //  test the most likely situation only: server is stated as observer in 
0, Line, //  iterator points to   the first valid txn when initialized 
0, Line, //  delete 
0, Block, /*          * Requests coming from the learner should have gone through         * submitRequest() on each server which already perform some request         * validation, so we don't need to do it again.         *         * Additionally, LearnerHandler should start submitting requests into         * the leader's pipeline only when the leader's server is started, so we         * can submit the request directly into PrepRequestProcessor.         *         * This is done so that requests from learners won't go through         * LeaderRequestProcessor which perform local session upgrade.          */
0, Block, /*                  * It is possible that committedLog is empty. In that case                 * setting these value to the latest txn in leader db                 * will reduce the case that we need to handle                 *                 * Here is how each case handle by the if block below                 * 1. lastProcessZxid == peerZxid -> Handle by (2)                 * 2. lastProcessZxid < peerZxid -> Handle by (3)                 * 3. lastProcessZxid > peerZxid -> Handle by (5)                  */
0, Line, //  Peer zxid 
0, Line, //  Grab a list iterator starting at the END of the list so we can iterate in reverse 
0, Line, //  0 value not allowed, will return the default 
0, Line, //  Test view contains self 
0, Line, //  Wait until all updates return 
0, Line, //  log request 
0, Line, //  Make sure the data was recorded in the filesystem ok 
0, Line, //  Child watcher 
0, Line, //  Now, try an ephemeral node.  This should fail since we 
0, Line, //  stop all severs 
0, Line, //  ZOOKEEPER-2722: wait until we can connect to a read-write server after the quorum   is formed. Otherwise, it is possible that client first connects to a read-only server,   then drops the connection because of shutting down of the read-only server caused   by leader election / quorum forming between the read-only server and the newly started   server. If we happen to execute the zk.create after the read-only server is shutdown and   before the quorum is formed, we will get a ConnectLossException. 
0, Line, //  If an exception occurred we misdetected a sequence suffix,   so return -1. 
0, Line, //  double check for the file existence 
0, Line, //  We now ship the request to the leader. As with all   other quorum operations, sync also follows this code   path, but different from others, we need to keep track   of the sync operations this follower has pending, so we 
0, Block, /*              * Now we start a new connection              */
0, Line, //  TODO: introduce JuteTestCase as in ZKTestCase 
0, Line, // there should be only two files   one the snapshot and the other logFile 
0, Line, //  now corrupt the leader's database 
0, Line, //  flush the config to server 2 
0, Line, //  fake messages from the server 
0, Line, //  Put the new set in the map, but only if another thread 
0, Block, /*                          * Consider all notifications from the same epoch                         * together.                          */
0, Line, //  this is a test that a reconfig will only succeed   if there is a quorum up in new config. Below there is no   quorum so it should fail 
0, Line, //  simulate the upgrading case where the config node will be created 
0, Block, /*  this 'Client' section has an incorrect password, but we're not configured                                  to  use it (we're configured by the above System.setProperty(...LOGIN_CONTEXT_NAME_KEY...) to                                   use the 'MyZookeeperClient' section below, which has the correct password). */
0, Line, //  call is no-op if session isn't tracked so safe to call both 
0, Line, //  Need to be short since we need to wait for session to expire 
0, Line, // 1. Upgrade peer0,1,2 with quorum.auth.enableSasl=true and 
0, Line, //  It would be great to test the value of PKIXBuilderParameters#setRevocationEnabled but it does not appear to be 
0, Block, /*      * (non-Javadoc)     *      * @seeorg.apache.zookeeper.inspector.manager.ZooInspectorManager#     * getConnectionPropertiesTemplate()      */
0, Line, //  If this request is the commit request that was blocking   the processor, clear. 
0, Line, //  wait for selector and worker threads to shutdown 
0, Line, //  Reset to default value since some test cases set this to true.   Needed for JDK7 since unit test can run is random order 
0, Block, /*          * Address of recipient          */
0, Line, //  never true if tmpfile does it's job 
0, Block, /*              * Note that addAck already checks that the learner             * is a PARTICIPANT.              */
0, Line, //  this server will be added back as an observer 
0, Line, //  ... and finally disable throttling after 2 seconds. 
0, Line, // All the rest don't need to create a Txn - just verify session 
0, Line, //  we've asked to close, wait for it to finish closing   all the sub-threads otw the selector may not be   closed when we check (false positive on test Assert.failure 
0, Line, //  only use jline if it's in the classpath 
0, Line, //  don't try to handle jersey exceptions ourselves 
0, Line, //  ulimit isn't supported on Windows
0, Line, //  get new designated leader from (current) leader's message 
0, Block, /*  this 'Server' section has an incorrect password, but we're not configured         * to  use it (we're configured by the above System.setProperty(...LOGIN_CONTEXT_NAME_KEY...)         * to use the 'MyZookeeperServer' section below, which has the correct password).          */
0, Line, //  c.f. HADOOP-6559 
0, Line, //  close clients 
0, Line, //  start creating all the parents 
0, Line, //  this data structure must be accessed under the outstandingChanges lock 
0, Line, //  go through buffer until i find a \n, if i reach end of buffer first, put whats in buffer into string buffer,   repeat 
0, Block, /*                      * A real zookeeper would take care of setting the current vote. Here                     * we do it manually.                      */
0, Line, //  we should catch the exceptions   from the valid snapshot and continue   until we find a valid one 
0, Line, //  Cannot use createClient here because server may close session before    JMXEnv.ensureAll is called which will fail the test case 
0, Line, //  lastProcessedZxid 
0, Line, //  nothing interesting to do if out == null 
0, Line, //  transaction log and snapshot files in the same dir 
0, Line, //  observer calls waitForEpochAck, should fail verifier.containsQuorum 
0, Line, //  Trying to get a second txn on second txnlog give us the 
0, Block, /*  some useful information - log the number of fds used before         * and after a test is run. Helps to verify we are freeing resources         * correctly. Unfortunately this only works on unix systems (the         * only place sun has implemented as part of the mgmt bean api.          */
0, Block, /*      * (non-Javadoc)     *      * @see     * org.apache.zookeeper.inspector.encryption.DataEncryptionManager#encryptData     * (java.lang.String)      */
0, Block, /*              * Here are the cases that we want to handle             *             * 1. Force sending snapshot (for testing purpose)             * 2. Peer and leader is already sync, send empty diff             * 3. Follower has txn that we haven't seen. This may be old leader             *    so we need to send TRUNC. However, if peer has newEpochZxid,             *    we cannot send TRUNC since the follower has no txnlog             * 4. Follower is within committedLog range or already in-sync.             *    We may need to send DIFF or TRUNC depending on follower's zxid             *    We always send empty DIFF if follower is already in-sync             * 5. Follower missed the committedLog. We will try to use on-disk             *    txnlog + committedLog to sync with follower. If that fail,             *    we will send snapshot              */
0, Line, //  my server is in new config, and load should be increased, so   stay with this server and do nothing special 
0, Line, // the transaction logs 
0, Line, //  Set the last accepted epoch and current epochs to be 1 
0, Block, /*          * Proposed leader in the case of notification          */
0, Line, //  visiable for test 
0, Line, //  Purge snapshot and log files. 
0, Line, //  e.g. servicePrincipalNameAndHostname := 
0, Line, //  for now. 
0, Line, //  Take any necessary action if we need to send TRUNC or DIFF 
0, Line, //  'domain' parameter is hard-wired between the server and client 
0, Block, /*  this is ok  */
0, Line, //     txn proposal and commit for v1 value update 
0, Block, /*          * When a new leader starts executing Leader#lead, it          * invokes this method. The database, however, has been         * initialized before running leader election so that         * the server could pick its zxid for its initial vote.         * It does it by invoking QuorumPeer#getLastLoggedZxid.         * Consequently, we don't need to initialize it once more         * and avoid the penalty of loading it a second time. Not          * reloading it is particularly important for applications         * that host a large database.         *          * The following if block checks whether the database has         * been initialized or not. Note that this method is         * invoked by at least one other method:          * ZooKeeperServer#startdata.         *           * See ZOOKEEPER-1642 for more detail.          */
0, Line, //  Depricated: rmr 
0, Line, //  server error or shutdown state changes. 
0, Block, /*                  * For future unwary socket programmers: although connect 'blocks' it                 * does not require an accept on the server side to return. Therefore                 * you can not assume that all the sockets are connected at the end of                 * this for loop.                  */
0, Block, /*          * zxid of the proposed leader          */
0, Line, //  / marks end of stream   we need to check if clear had been called in between the snapshot. 
0, Line, //  Ensure we have the leader's correct IP address before   attempting to connect. 
0, Line, //  this should break the run() loop 
0, Line, //  LOG.info("Prep>>> cxid = " + request.cxid + " type = " + 
0, Line, //  LOG.warn("sid = " + sid + " addressStr = " + addressStr); 
0, Line, //  case-1) 'quorum.auth.enableSasl' is off. Tries to enable learner sasl. 
0, Line, //  ZOOKEEPER-2819: overwrite config node content extracted   from leader snapshot with local config, to avoid potential 
0, Line, //  All dynamic files created with the same version should have 
0, Line, //  Creating child using chRoot client. 
0, Line, //  Send the valid or invalid session packet to the follower 
0, Block, /*              * Do the flip: limit becomes position, position gets set to             * 0. This sets us up for the write.              */
0, Line, //  wildCard address(0.0.0.0)   loopback address(localhost/127.0.0.1) 
1, Line, //  todo not every tmp directory needs this file 
0, Line, //  transaction log files in log dir 
0, Line, //  Make tracked buffers eligible for GC 
0, Line, // deserialize a DataTree; this should clear the old /bug nodes and pathTrie 
0, Line, //  now, truncate at the current position 
0, Line, //  upgrade this once we have Google-Guava or Java 7+ 
0, Line, //  Should be noop 
0, Line, //  when we do the Cversion we need to translate from the count of the creates   to the count of the changes (v3 semantics)   for every create there is a delete except for the children still present 
0, Line, // This will fast forward the database to the latest recorded transactions 
0, Line, //  Original contents still in place 
0, Block, /*          * Format version, introduced in 3.4.6          */
0, Line, //  same port. 
0, Line, //  capture QuorumPeer logging 
0, Line, //  verify that the size is just 2 - ie connect then disconnect   if the client attempts reconnect and we are not handling current   state correctly (ie eventing on duplicate disconnects) then we'll 
0, Line, //  catch this. 
0, Line, //  now shut down the servers and restart them 
0, Line, //  create dummy log and transaction file 
0, Line, //  Register watch 
0, Line, //  /10 wont work because the session expiration   will match the zxid for /10 and so we wont   actually truncate the zxid for /10 creation   due to an artifact of switching the xid of the standalone   /11 is the last entry in the log for the xid   as a result /12 is the first of the truncated znodes to check for
0, Line, // } 
0, Line, //  Make sure that previous request is finished 
0, Line, //  TODO lets assert that we are no longer the leader 
0, Line, //  Recreate a client session since the previous session was not persisted. 
0, Line, //  for them that a reconfiguration was in progress when they failed 
0, Line, //  Calling closeSession() after losing the cnxn, results in the client close session response being dropped. 
0, Line, //  start the old leader 
0, Line, //  ignore, simply end of file, though really (line!=null) should have caught this 
0, Block, /*                                  * Assert that the state of the thread is the one expected.                                  */
0, Line, //  get the value from the map 
0, Block, /*      * (non-Javadoc)     *      * @see     * org.apache.zookeeper.inspector.manager.ZooInspectorReadOnlyManager#getData     * (java.lang.String)      */
0, Line, //  If SASL authentication is currently in progress, construct and   send a response packet immediately, rather than queuing a 
0, Line, //  specify all of the commands that are available 
0, Line, // Wait for the transactions to be written out. The thread that writes them out 
0, Line, //  Use gathered write call. This updates the positions of the   byte buffers to reflect the bytes that were written out. 
0, Line, //  Try to load a password-protected private key without providing a password 
0, Line, //  The proposal has already been committed 
0, Line, //  sanitise start and end times 
0, Block, /*  expected  */
0, Line, //  two of the servers as observers, and all ports different 
0, Line, //  if we're here, I shouldn't be the leader 
0, Line, //  Use a single listener instance to reduce GC 
0, Block, /*                              * We want to make sure we implement the state machine                             * correctly. If we are a PARTICIPANT, once a leader                             * is elected we can move either to LEADING or                             * FOLLOWING. However if we are an OBSERVER, it is an                             * error to be elected as a Leader.                              */
0, Line, //  Try reconnecting with a new session.   The data should be persisted, even though the session was not. 
0, Line, //  survives the exception thrown by the first callback. 
0, Line, //  not the case for 4letterword 
0, Line, //  clear all the connections 
0, Line, //  giving a grace period of 10seconds 
0, Line, //  Make sure we can instantiate a key manager from the JKS file on disk 
0, Line, //  and add back hosts 6, 7 and 8 
0, Line, //  the watch contains the un-chroot path 
0, Line, //  OK, now the follower knows that the session is valid or invalid, let's try 
0, Line, //  verify super with bad pass Assert.fails 
0, Line, //  For global session, if we don't know it, it is already expired 
0, Line, // non-incremental membership change                   
0, Line, //  setup redirect out/err streams to get System.in/err, use this   judiciously!   get current err 
0, Line, //  watches which require multiple SetWatches calls. 
0, Block, /*  configure socket to be blocking            * so that we dont have to do write in            * a tight while loop             */
0, Line, //  Start 3rd peer and check if it goes in LEADING state 
0, Line, //  We are simulating an established leader, so the epoch is 1 
0, Line, //  leader will shutdown, remaining followers will elect a new leader 
0, Line, // / delete the direct children first 
0, Line, //  have we read length bytes?   sock is non-blocking, so ok 
0, Line, //  add back server 7 
0, Line, //  lets try look up the current ID if we failed    in the middle of creating the znode 
0, Line, //  ignore, this just means server is not up 
0, Block, /*                          * we now wait until a quorum supports the same leader.                          */
1, Line, //  XXX This shouldn't be needed, but just in case 
0, Block, /*                      * Building challenge request packet to send                      */
0, Line, //  Sending a nonexisting opcode should cause the server to disconnect 
0, Line, //  shutdown and start zookeeper again 
0, Line, //  new server joining 
0, Line, //  Server.start() only throws Exception, so let's at least wrap it   in an identifiable subclass 
0, Line, //  NumberFormatException 
0, Line, //  Mock processor used in zookeeper server 
0, Line, //  Replace trusted keys with a valid key that is not trusted by the server 
0, Line, //  do nothing for the root.   we are not keeping a quota on the zookeeper   root node for now. 
0, Line, //  Set message color 
0, Line, //  add all non-excluded snapshot files to the deletion list 
0, Line, //  server.  This should fail since it is a local sesion.
0, Block, /*              * Receives a socket and max number of attempts as input              */
0, Line, //  change leader's leading port - should renounce leadership 
0, Line, //  Do nothing 
0, Line, //  second add to ackSet, verifier.containsQuorum=true, waitForNewLeaderAck returns without exceptions 
0, Line, //  inconsistency of config node content during rolling restart. 
0, Line, //  32 cores sweet spot seems to be 4 selector threads 
0, Line, // This is the real assertion - could another thread lock  the DataNode we're currently writing 
0, Line, //  that id 
0, Line, //  Restore former value. 
0, Line, //  Check that return code of all request are correct 
0, Line, //  Allows the JVM to shutdown even if this thread is still running. 
0, Line, //  standalone mode doens't need myid 
0, Line, //  re-open the txnLog and snapLog   I'd rather just close/reopen this object itself, however that    would have a big impact outside ZKDatabase as there are other
0, Line, //  Resolver called 10 times, because we shouldn't cache the resolved addresses
0, Line, //  Non-priming packet: defer it until later, leaving it in the queue   until authentication completes. 
0, Line, // check if I'm an observer in new config 
0, Line, //  lets sort them explicitly (though they do seem to come back in order ususally :) 
0, Line, //  initialization 
0, Line, //  this is the limit node   get the parent and add it to the trie 
0, Line, //  this is a server id and not a protocol version 
0, Line, //  Hard close immediately, discarding buffers 
0, Line, //  the initial message (without the protocol version) 
0, Line, //  Ignore. We'll check instead whether it's a global session 
1, JavaDoc, /*  * A bunch of constants. * TODO: will get rid of it eventually.  */
0, Line, //  Check if this is a local session and we are trying to create   an ephemeral node, in which case we upgrade the session 
0, Block, /*  this 'Client' section has the correct password, but we're not configured                                  to  use it - we're configured instead by the above                                  System.setProperty(...LOGIN_CONTEXT_NAME_KEY...) to                                  use the (nonexistent) 'MyZookeeperClient' section.  */
0, Line, //  only happens during tests 
0, Block, /*  ZOOKEEPER-706: If a session has a large number of watches set then     * attempting to re-establish those watches after a connection loss may     * fail due to the SetWatches request exceeding the server's configured     * jute.maxBuffer value. To avoid this we instead split the watch     * re-establishement across multiple SetWatches calls. This constant     * controls the size of each call. It is set to 128kB to be conservative     * with respect to the server's 1MB default for jute.maxBuffer.      */
0, Line, //  server is using a JAAS-authenticated subject: determine service   principal name and hostname from zk server's subject. 
0, Line, //  hasn't beaten us to it 
0, Line, //  skip to the offset of latest skip point before starttime 
0, Line, //  Point server at testDir 
0, Line, //  Make sure that empty password and null password are treated the same 
0, Line, //  create ephemeral sequential node 
0, Line, //  Make all snapshots empty 
0, Line, //  We keep a queue of requests. As requests get submitted they are   stored here. The queue is drained in the run() method. 
0, Line, //  some of the operations will be executed by a client connected to   the removed server   while others are invoked by a client connected to some other   server.   when we're removing the leader, zk1 will be the client connected 
0, Line, //  ok. 
0, Block, /*      * (non-Javadoc)     *      * @see     * org.apache.zookeeper.inspector.manager.ZooInspectorNodeTreeManager#createNode     * (java.lang.String, java.lang.String)      */
0, Line, //  On windows, renameTo does not replace. 
0, Line, //  If this is a request for a local session and it is to   create an ephemeral node, then upgrade the session and return   a new session request for the leader.   This is called by the request processor thread (either follower   or observer request processor), which is unique to a learner.   So will not be called concurrently by two threads. 
0, Line, //  from txnlog 
0, Line, //  warn, but generally this is ok 
1, Line, //  TODO: can not name this method getState since Thread.getState()   already exists   It would be cleaner to make class SendThread an implementation of   Runnable 
0, Line, //  Start the prepared thread so that it is writing znodes while   the follower is restarting. On the first restart, the follow   should use txnlog to catchup. For subsequent restart, the   follower should use a diff to catchup. 
0, Line, //  take the last server to which we were connected 
0, Line, //  convert to milliseconds 
0, Line, //  therefore authentication is (at the earliest stage of being) in progress. 
0, Line, //  wait for the process to finish and check the exit code 
0, Block, /*          * Building notification packet to send          */
0, Block, /*              * Lower epoch must return false              */
0, Line, // we need to truncate the log to the lastzxid of the leader 
0, Line, //  Send diff and fall through if zxid is of a new-epoch 
0, Line, //  next two steps - related to sequential processing   1) verify that empty child name Assert.fails if not sequential 
0, Line, //  Test view does not contain non-existant servers 
0, Line, //  break the quorum 
0, Line, //  getting called by PrepRequestProcessor 
0, Block, /*                          * quora keeps the supporters of a given leader, so                          * we first update it with the vote of this peer.                          */
0, Line, //  We send DIFF to (6,0) and forward any packet starting at (6, 0) 
0, Line, //  register with JMX 
0, Line, //  test fails if we still can't connect to the quorum after   30 seconds. 
0, Line, //  Per RFC 5280 section 4.1.2.2, X509 certificates can use up to 20 bytes == 160 bits for serial numbers. 
0, Block, /*          * Building notification packet to send, this is called directly only in tests          */
0, Block, /*      * Normalize IPv6 or DNS name.      */
0, Line, //  add child,remove child and then call getChildren 
0, Line, //  First add the elem to the new expiry time bucket in expiryMap. 
0, Line, //  It's possible our session expired - but this is ok, shows we  
0, Block, /*      * (non-Javadoc)     *      * @seeorg.apache.zookeeper.inspector.gui.NodeViewersChangeListener#     * nodeViewersChanged(java.util.List)      */
0, Line, //  Reconfigure 
0, Line, //  If qcm is non-null, we may call qcm.connectOne(), which will take the lock on qcm   and then take QV_LOCK.  Take the locks in the same order to ensure that we don't   deadlock against other callers of connectOne().  If qcmRef gets set in another   thread while we're inside the synchronized block, that does no harm; if we didn't   take a lock on qcm (because it was null when we sampled it), we won't call   connectOne() on it.  (Use of an AtomicReference is enough to guarantee visibility   of updates that provably happen in another thread before entering this method.) 
0, Line, //  sessionMap is used by closeSession() 
0, Line, //  any arbitrary constant will do 
1, Line, //  handle below: might be harmless if the user doesn't intend to use JAAS authentication. 
0, Block, /*      * For ZOOKEEPER-975 verify that a peer joining an established cluster     * does not go in LEADING state.      */
0, Block, /*         On startup, it's possible that we'll try calling addUsage of an ID not in the cache.  This is safe to ignore        as it'll be added later when we traverse the tranlog.  See discussion here:        http://mail-archives.apache.org/mod_mbox/zookeeper-user/201507.mbox/%3CCAB5oV2_ujhvBA1sEkCG2WRakPjCy%2BNR10620WK2G1GGgmEO44g%40mail.gmail.com%3E        This test makes sure that we don't add the ID to the cache in this case as that would result in dupes later        and consequently incorrect counts and entries that will never be cleaned out.          */
0, Line, //  setting back 
0, Line, //  should always be the case 
0, Line, //  Flag that indicate if use alwaysOnTop or not. 
0, Line, //  corrupt the logfile 
0, Line, //  creating ephemeral with wrong option. 
0, Line, //  set on watch 
0, Line, // reduce the set of candidates to those that acknowledged p 
0, Line, //  remember this server so we can add it back later 
0, Line, //  Simulate a bit of network latency... 
0, Block, /*      * (non-Javadoc)     *      * @see     * org.apache.zookeeper.inspector.manager.ZooInspectorNodeTreeManager#deleteNode     * (java.lang.String)      */
0, Line, //  Write only 2 bytes of the message, wait a bit, then write the rest.   This makes sure that writes smaller than 5 bytes don't break the plaintext mode on the server   once it decides that the input doesn't look like a TLS handshake. 
0, Line, //  call reconfig API when the new server has received 
0, Line, //  Send watches packet to server connection 
0, Line, //  We have to get at least a majority of servers in sync with   us. We do this by waiting for the NEWLEADER packet to get   acknowledged 
0, Line, //  Pattern.compile("Notification: \\d+, (\\d+), (\\d+), \\d+, [^,]*, [^,]*, (\\d+)");//, LOOKING, LOOKING, 2 
0, Line, //  Shutdown sequence guarantee that all pending requests 
0, Line, //     wait it hit data tree 
0, Line, //  Mimic sessionId generated by follower's local session tracker 
0, Line, //  validate lower limit 
0, Line, //  sets lastIndex, resets reconfigMode 
0, Line, //  remove host number 8 (the last one in a list of 9 hosts) 
0, Line, //  Format and print the output of the command 
0, Line, //  Peer miss the txnlog 
0, Line, //  Skip the xid 
0, Line, //  Peer zxid is in txnlog range 
0, Line, //  setup the logger to capture all logs 
0, Line, //  Get expected exception 
0, Block, /*      * (non-Javadoc)     *      * @seeorg.apache.zookeeper.inspector.manager.ZooInspectorManager#     * getLastConnectionProps()      */
0, Line, //  now start the third server so that new config has quorum 
0, Line, // Check format 
0, Line, //  by setting the value to 2 
0, Line, //  message too long 
0, Block, /*  Rather than fight it, let root have an alias  */
0, Line, //  TODO only show add if a selected node isn't being   watched, and only show remove if a selected node is being   watched
0, Line, //  Since we preallocate, we define EOF to be an   empty transaction 
0, Line, //  now shutdown the server and restart it 
0, Line, // If we are not going to take the snapshot be sure the transactions are not applied in memory 
0, Line, // Keep these two lines together to keep the initialization order explicit 
0, Line, // check to see if the leader zxid is lower than ours  this should never happen but is just a safety check 
0, Line, //  ignore silently 
0, Line, //  resolution occurred 
0, Line, //  If we failed when flushing, try to close it to not leak   an FD 
0, Block, /*      * Tests that if a quorum of a new config is synced with the leader and a reconfig     * is allowed to start but then the new quorum is lost, the leader will time out and     * we go to leader election.      */
0, Line, //  We send DIFF to (1, 2) and forward any packet starting at (1, 2) 
0, Block, /*                              * If this server is looking, then send proposed leader                              */
0, Line, //  We want to track the change with a callback rather than depending on timing 
0, Line, //  server_config should be either host:port:port or host:port:port:type 
0, Line, //  Node 2 started last, kicks off leader election 
0, Line, //  Ignore. This may be local session from other servers. 
0, Line, //  lets remove someone who's not the leader 
0, Line, //  get the new configuration from the request 
0, Line, //  ZOOKEEPER-2693: don't execute 4lw if it's not enabled. 
0, Line, //  Set SSL system properties and port unification, begin restarting servers 
0, Line, //  now parse it 
0, Block, /*                      * Exponential backoff                      */
0, Line, //  and the leader will complete it 
0, Block, /*  nThreads  */
0, Line, //  setting up the quorum has a transaction overhead for creating and closing the session 
0, Block, /*  Prep the request and convert to a Txn  */
0, Line, //    test get/exists with two sets of watchers 
0, Block, /*      * (non-Javadoc)     *      * @seeorg.apache.zookeeper.inspector.manager.ZooInspectorReadOnlyManager#     * isAllowsChildren(java.lang.String)      */
0, Block, /*  Once we've figured out where we are, we're done.  */
0, Line, //  lets see one successful operation 
0, Line, //  try to reestablish the quorum 
0, Line, //  Same as for element.  Should refactor this.
0, Line, //  make sure zkclient works 
0, Line, //  start server 3 with new config 
0, Line, //  or none, if not ready yet. Sets saslState to COMPLETE as a side-effect. 
0, Line, //  Instead of starting roZk immediately, wait some grace   period before we decide we're partitioned.     Thread is used here because otherwise it would require   changes in each of election strategy classes which is 
0, Line, //  This should never happen 
1, Line, //  Should never call this: SASL authentication is negotiated at session initiation.   TODO: consider substituting current implementation of direct ClientCnxn manipulation with   a call to this method (SASLAuthenticationProvider:handleAuthentication()) at session initiation. 
0, Line, //  LOG.warn("Ack>>> cxid = " + request.cxid + " type = " +   request.type + " id = " + request.sessionId);   request.addRQRec(">prop"); 
0, Line, //  Default constructor
0, Line, //  This method can return empty iterator if the requested zxid 
0, Line, //  log at error level as we are returning a marshalling   error to the user 
0, Line, //  if we have read data from the file, and it matchs the timep pattern 
0, Line, //  No change, so nothing to update 
0, Line, //  Make sure to atomically check local session status, upgrade   session, and make the session creation request.  This is to   avoid another thread upgrading the session in parallel. 
0, Block, /*      * For each leader offer, find out where we fit in. If we're first, we     * become the leader. If we're not elected the leader, attempt to stat the     * offer just less than us. If they exist, watch for their failure, but if     * they don't, become the leader.      */
0, Line, //  ZOOKEEPER-3056: provides an escape hatch for users upgrading   from old versions of zookeeper (3.4.x, pre 3.5.3). 
0, Line, //  the follower acceptor thread 
0, Line, //  c.f. org.apache.hadoop.security.UserGroupInformation. 
0, Line, //  Now kill one of the other real servers         
0, Line, //  servers with authentication interfaces configured 
0, Line, //  resets "zookeeper.datadir.autocreate" flag 
0, Line, //  Note: mode is UNKNOWN or PLAINTEXT 
0, Line, //  Disable throttling and resume acceptance of new requests. If this   entailed a state change, register an interest op update request with 
0, Line, //  and add it back (as follower) 
0, Line, //  create a file logger url from the command line args 
0, Line, //  check delete 
0, Line, //  leader 
0, Line, //  Input may be delimited by either commas or newlines so convert to common newline separated format 
0, Line, //  return number of session expiry calls 
0, Line, //  Touch table for the global sessions 
0, Line, //  watcher1 
0, Line, //  init quorum auth server & learner 
0, Line, //  verify bad pass Assert.fails 
0, Line, //  verifying that other path child watches are not affected 
0, Line, //  start 2 peers and verify if they form the cluster 
0, Line, //  This server should fail to join the quorum as it is not using ssl. 
0, Line, //  check if the path exists. We cannot create   quota for a path that already exists in zookeeper 
0, Line, //  if no matching option -c or -d or -a is specified, we remove   the watches of the given node by choosing WatcherType.Any 
0, Block, /*                                  * Version added in 3.4.6                                  */
0, Line, //  we want to loop through the list twice 
0, Line, //  create transaction and snapshot files in different-different 
0, Line, //  set a watch on the root node 
0, Line, //  the selector. 
0, Line, //  Note: according to the Socket javadocs, setTrafficClass() may be   ignored by socket implementations, so we don't check that the value   we set is returned. 
0, Line, //  execute from commandMap 
0, Line, //  sub process used to execute the command 
0, Line, //  Now participant asks for epoch (mocking LearnerHandler behavior). Second add to connectingFollowers.   Triggers verifier.containsQuorum = true 
0, Line, //  that the switched off servers are down 
0, Line, // LOG.warn("designated leader is: " + designatedLeader); 
0, Block, /*      * Creates a leader election notification message.      */
0, Line, //  we want to send our version of the request. 
0, Line, //  This should be enough time for the first session to expire and for   the closeSession request to propagate to other machines (if there is a bug)   Since it is time sensitive, we have false negative when test 
0, Line, //  Here we start populating the server and shutdown the follower after 
0, Line, //  clear our internal buffer 
0, Line, //  Access to ipMap or to any Set contained in the map needs to be   protected with synchronized (ipMap) { ... } 
0, Line, //  choose "current" server according to the client rebalancing algorithm 
0, Line, // create/close session don't require request record 
0, Block, /*          * Start one LEThread for each peer we want to run.          */
0, Line, //  Grab some memory so that it is easier to cause an 
